1K,16K,64K,256K,1M
7046109.0,3.719324E7,4.981286E7,5.8132224E7,5.0908492E7
7994595.0,3.8325272E7,4.4814804E7,5.427902E7,5.1048748E7
5946943.5,3.844722E7,4.7166576E7,2.4344514E7,4.884096E7
9137168.0,3.4840184E7,3.8842224E7,5.0083456E7,4.8966744E7
8375517.5,2.0947828E7,5.1236524E7,4.8696896E7,3.9618304E7
8568239.0,4.0089228E7,4.5378112E7,4.9327972E7,3.1854882E7
5225665.0,3.5492448E7,4.9569588E7,5.4042992E7,4.3990652E7
7994084.5,2.7050924E7,4.801124E7,4.9978024E7,3.4605276E7
8724382.0,3.767094E7,5.0042992E7,4.9691148E7,4.3911188E7
7661954.0,3.5108492E7,4.5369816E7,5.4846052E7,4.6608876E7
8489699.0,3.7255352E7,5.3713444E7,5.2857048E7,3.4242356E7
3315395.75,3.356502E7,4.6636932E7,5.0446804E7,2.7203814E7
7183418.0,3.7840436E7,3.5888592E7,4560870.5,3.3015558E7
8148558.0,2.783377E7,5.2387364E7,4.0424408E7,4.11299E7
5720283.5,4.3436396E7,4.7132924E7,4.725054E7,4.67165E7
5791622.0,4.0065508E7,4.9917712E7,4.902084E7,3.9677508E7
5553010.5,3.450986E7,3.5842104E7,6.082838E7,4.1629952E7
9268571.0,3.4315772E7,3.9905288E7,5.4028984E7,3.5755928E7
5462158.5,3.9606776E7,5.116616E7,5.0784532E7,4.7648612E7
6319291.0,3.6532908E7,4.1912068E7,5.8723716E7,4.5582572E7
7295042.0,4.3847752E7,4.7885756E7,5.6264476E7,4.537708E7
1880738.5,3.8294008E7,5.1054912E7,4.8174364E7,3.7585596E7
7117164.0,3.588428E7,5.309136E7,5.1266416E7,4.2366968E7
8335806.0,2.4087444E7,4.2371068E7,5.5677468E7,4.75442E7
7244707.5,3.640832E7,5.1082232E7,5.6271808E7,4.6704784E7
7133365.0,4.367724E7,5.6542004E7,5.5783156E7,4.54265E7
5409789.0,3.564696E7,4.6147184E7,4.7302224E7,4.5066028E7
7554952.5,3.8949172E7,5.2282208E7,5.8462248E7,3.5196576E7
7887132.0,3.2621536E7,5.1729596E7,5.2589804E7,4.2275964E7
7186876.5,3.914666E7,4.9624844E7,2.39566E7,4.4210896E7
7273070.5,3.6107844E7,3.815556E7,4.7792256E7,4.1348868E7
3282389.5,3.7780884E7,4.3540652E7,5.3181184E7,3.820602E7
7361124.5,2.4101286E7,4.5541256E7,5.2992088E7,3.1117436E7
7844675.5,3.4286044E7,4.3179996E7,4.8247556E7,4.4466668E7
8477069.0,3.9281784E7,5.1231864E7,5.068504E7,4.2496224E7
8648402.0,4.3502496E7,3.9107004E7,4.7468184E7,2.7499128E7
7474528.5,3.8255256E7,4.4036096E7,6.0940368E7,4.6780292E7
8156999.0,3.7756588E7,3.1015752E7,4.6774876E7,4.68498E7
5789225.0,2.2790754E7,4.2637356E7,5.8619224E7,3.7283364E7
7875559.5,3.406998E7,4.5875648E7,4.8891692E7,4.7909828E7
8371381.5,4.3957588E7,5.0860524E7,4.8069484E7,4.1420292E7
6663472.5,2.2405972E7,4.5904472E7,4.566096E7,4.5977144E7
6943022.0,3.9734976E7,4.9920344E7,5.1588628E7,3.8184872E7
7946605.0,3.542054E7,1.1493225E7,5.4180028E7,4.3974908E7
8403976.0,2.8822358E7,2.412181E7,5.329074E7,4.2018804E7
6541578.5,3.630006E7,4.2774812E7,4.898572E7,3.4261472E7
7364475.0,3.7956012E7,8391454.0,4.4179464E7,4.2377168E7
7636840.5,4.1455168E7,4.3543956E7,5.369964E7,2.6058856E7
6538032.5,4.0129792E7,5.8233972E7,4.9166584E7,4.0865832E7
3113899.75,4.1619844E7,4.30325E7,4.694476E7,3.3481934E7
7311464.5,2.6546322E7,4.9223264E7,5.7075804E7,4.3031136E7
6429016.0,3.5655908E7,5.0537972E7,5.0029888E7,3.1694452E7
7779830.5,3.2561176E7,5.23542E7,2.8029662E7,3.8457972E7
7938404.0,3.489972E7,5.1486728E7,5.2599648E7,3.9948988E7
7836892.5,3.998194E7,5.1641484E7,4.2707284E7,3.93164E7
6792906.0,4.2642036E7,5.035236E7,5.5743064E7,4.103288E7
7854682.5,4.0933364E7,4.8762772E7,4.1044584E7,3.2114594E7
8444263.0,3.8551048E7,4.6987388E7,4.404884E7,3.8176372E7
7584589.0,3.6311148E7,5.5788228E7,5.2577208E7,3.9294032E7
6253251.5,2.8516504E7,4.3772604E7,5.648052E7,4.0200532E7
7772665.0,4.020152E7,5.3641552E7,4.3648192E7,4.2348376E7
8275837.0,4.2115936E7,8072361.0,5.335314E7,3.04925E7
7472825.0,3.8665956E7,4.6038684E7,5.1916716E7,4.298122E7
7109190.0,3.7722716E7,5.043826E7,2.4738298E7,4.5056612E7
8121068.5,2.9707926E7,4.68336E7,6.2744284E7,4.5963528E7
7359905.5,3.7646892E7,3.643374E7,5.4583176E7,3.272769E7
6075083.5,3.2049114E7,4.7072508E7,6.0118984E7,4.292988E7
6079736.5,3.0197762E7,4.1155436E7,4.663368E7,4.3546624E7
5447946.5,2.2139404E7,3.0175388E7,5.8732304E7,3.3736564E7
7894447.5,4.0075492E7,4.9361652E7,4.7045596E7,4.028878E7
6460783.0,3.9517548E7,4.17392E7,5.8136256E7,4.236302E7
8226843.5,3.8361964E7,2.220241E7,5.444716E7,3.2236538E7
2940482.75,3.9694352E7,7202261.5,5.7186656E7,4.0893744E7
5695899.5,3.559532E7,3.700848E7,4.9317636E7,3.5378916E7
6601579.5,4.1877924E7,5.0896792E7,5.6517296E7,4.5756636E7
8049851.0,4.8210168E7,5.319676E7,4.8299536E7,4.7382892E7
7518531.0,4.3178708E7,4.8175284E7,6.1495872E7,4.3722824E7
8405862.0,4056825.5,4.9900084E7,4.9758016E7,3.1031712E7
7730693.0,2.8539556E7,5.3289476E7,6.0006404E7,2.9847882E7
6545449.5,2.9170748E7,5.2522388E7,5.495932E7,4.4992228E7
7509836.0,2.1459276E7,3.3466602E7,5.5192372E7,4.0491564E7
7698828.0,3.4253576E7,5.3421988E7,5.4442384E7,2.3422056E7
7014737.5,3.431598E7,4.2729328E7,1.3870609E7,4.406406E7
7058543.0,4.0177808E7,5.0664616E7,4.714114E7,4.3937508E7
7640872.5,4.0121496E7,8436231.0,2.4883728E7,3.194933E7
8021954.0,3.2396778E7,1.0746386E7,4.969944E7,3.5875548E7
6601601.0,3.7096208E7,3.5756116E7,4.063206E7,3.6547104E7
7941953.5,3.4576836E7,5.2612936E7,4.2656176E7,3.8601612E7
8022933.0,4.0212292E7,4.2777632E7,4.8666388E7,2.9913842E7
6706336.5,2.5470832E7,3.1300958E7,4.5332124E7,4.4988972E7
3298947.0,3.95865E7,4.3550296E7,4.7846552E7,3.357402E7
8477780.0,4.0028568E7,4.4062584E7,5.1711148E7,3.4727992E7
7913815.0,3.2537628E7,4.1765572E7,4.773506E7,3.1381132E7
9297785.0,4.5212936E7,4.1316064E7,4.890532E7,2.9160024E7
7624461.5,3.3598952E7,7660241.0,5.6015316E7,3.77943E7
6756898.0,3.3876556E7,4.45176E7,4.9623664E7,3.7348196E7
7342763.5,3.422492E7,4.8253748E7,6.15597E7,4.3414772E7
6921406.5,4.3173012E7,5.1378768E7,5.9198164E7,2.9384248E7
6884378.0,2.651123E7,5.1861404E7,6.1271608E7,3.493336E7
7861548.5,3.9539208E7,5.7297644E7,4.74001E7,3.7742536E7
8849628.0,3.7267952E7,4.6602264E7,5.4350124E7,4.33162E7
8564129.0,4.08438E7,5.2038236E7,5.3146192E7,3.55795E7
8017889.5,4.4569536E7,3.991306E7,2.6061882E7,4.7596804E7
8591058.0,3.8963056E7,5.228764E7,4.0155004E7,4.508336E7
5741985.0,3.0875954E7,3.9305608E7,4.6034556E7,2.9461912E7
3535385.25,3.9866696E7,4.6819408E7,6.1593448E7,1.6963554E7
8479103.0,3.1482062E7,5.0761052E7,6.2288832E7,3.8998632E7
6307131.0,3.233701E7,7411532.5,4.9031768E7,3.1872224E7
6528387.0,2.3645068E7,3.8665628E7,5.7530956E7,4.361958E7
7640382.0,3.7177888E7,4.833194E7,4.8186344E7,4.1641164E7
8705660.0,3.1698898E7,3.8892976E7,6.0242128E7,3.98603E7
9466792.0,2.691023E7,4.7435084E7,4.8042888E7,4.3210768E7
3150130.0,2.2802394E7,5.60586E7,5.400982E7,3.0160934E7
7487910.5,2.4387846E7,5.0138448E7,5.788582E7,4.1503152E7
5986783.5,3.1584002E7,5.3785364E7,5.198194E7,4.0063316E7
7653153.0,1.9552224E7,3.8850236E7,5.211012E7,4.6903548E7
7050465.5,3.8732612E7,3.7403916E7,5.1794444E7,3.8818352E7
7880351.5,3.061755E7,3.6921348E7,4.8245112E7,2.6811586E7
8299526.5,3.6496492E7,4.3606232E7,5.610206E7,4.3487848E7
5561893.0,3.3904908E7,4983312.0,5.598052E7,4.1775652E7
7620603.5,3.398278E7,3.919802E7,5.731792E7,4.3503192E7
7813446.0,4.0663472E7,4.6478944E7,2.6779966E7,4.5441316E7
8235597.5,4.0360764E7,5.0945848E7,4.6842476E7,3.5344376E7
7735651.0,4.0190128E7,4.8652512E7,5.3053128E7,4.373428E7
6755980.5,2.4034106E7,3.2103838E7,4.4778876E7,4.7207964E7
7603990.0,3.7371048E7,4.4732416E7,5.3757124E7,3.7548992E7
7326721.0,3.0030104E7,4.8623108E7,4.9874048E7,4.6702268E7
8066917.0,4.105616E7,4.6823244E7,4.7865596E7,4.5077244E7
8365687.5,2.137592E7,5.3055424E7,5.3991056E7,3.9474232E7
7658310.5,2.2094564E7,4.431576E7,4.8939928E7,2.897583E7
5904529.5,2.9509662E7,3.8708568E7,5.2121912E7,4.1624772E7
3421867.25,1.9407006E7,5.5300676E7,5.730376E7,4.3494488E7
7756958.5,3.7434012E7,8335560.0,5.1090852E7,4.6758232E7
7647569.5,3.7207156E7,3.8756036E7,6.1301804E7,3.4044876E7
249168.625,3.912944E7,5.1955544E7,5.2299924E7,3.6045888E7
8131734.0,3.8683888E7,4.14642E7,5.4621532E7,3.3377456E7
5868289.5,3.8911412E7,5.5355376E7,5.5437192E7,3.127001E7
3440061.25,3.9350044E7,4.8009444E7,4.698704E7,3.7814212E7
5194621.5,3.545238E7,4.7135464E7,5.7548312E7,3.3222656E7
5768792.5,3.6624344E7,4.3306472E7,5.4727152E7,3.7718976E7
8405233.0,3.0958052E7,1.2164276E7,6.2051128E7,2.5549444E7
7452120.0,2.4137828E7,3.5027804E7,3.2415302E7,4.1384264E7
8072797.5,3.3817644E7,7870343.0,3.4699984E7,4.5419432E7
9283335.0,4.1721252E7,3.6113468E7,5.3433216E7,3.4569196E7
7268319.0,3.5075156E7,5.2682948E7,4.9002948E7,4.3824316E7
9335578.0,3.8119972E7,3.972854E7,5.9046652E7,3.2870676E7
8106755.5,3.5885728E7,5.5051144E7,4.5366256E7,4.0705056E7
7467551.5,3.3204506E7,4.2233564E7,5.7078472E7,3.4445912E7
7814386.0,3.9600588E7,4.6656332E7,5.1683752E7,4.172748E7
7318506.0,4.0230236E7,5.1033192E7,5.4307564E7,4.0834876E7
5186133.0,2.5065256E7,5.2804268E7,5.4983992E7,4.2857516E7
7618298.5,3.1560742E7,5.4702472E7,4.9245608E7,4.6228992E7
8016327.5,3.7294996E7,4.4342156E7,4.5192032E7,4.602802E7
8114249.0,3.7650452E7,3.895204E7,5.044228E7,3.7047412E7
7585147.0,3.5983752E7,4.6262508E7,4.533698E7,4.5847192E7
2587970.75,4.3570148E7,5.3056584E7,2.3211102E7,4.17327E7
8647235.0,3.3788144E7,7984974.0,5.2644636E7,5.0954068E7
8192806.0,4.1992304E7,4.435544E7,5.4336852E7,4.8445772E7
7757536.5,3.8262876E7,5.0875008E7,4.737552E7,4.6377484E7
7431601.5,3.7117528E7,5.7884752E7,5.118946E7,3.4586236E7
3510337.5,3355394.5,4.7106272E7,5.1681716E7,4.4741476E7
7469917.0,4507239.0,3.7799532E7,5.4411668E7,4.172126E7
6871270.0,2.2657834E7,4.358928E7,5.2896296E7,3.2632358E7
5545819.5,2.1906522E7,5.2538232E7,4.7089132E7,3.4672056E7
8596220.0,2.8592208E7,5.4437776E7,5.5805296E7,3.4015224E7
5766470.5,3.6407568E7,4.7443116E7,4.4490232E7,3.935034E7
7919894.5,3.3238804E7,4.9947572E7,5.1164588E7,3.9335552E7
8897256.0,3.8423264E7,4.5148204E7,5.0442536E7,4.1609124E7
8735646.0,3.9462956E7,8031991.5,4.1362044E7,4.4054584E7
7913177.0,3.7903276E7,3.3162564E7,5.7003148E7,3.63872E7
6696999.5,3.497504E7,3.9983324E7,4.9996752E7,4.66412E7
8940737.0,3.8476668E7,4.9577296E7,2.6618458E7,4.914632E7
5290932.5,3.7235132E7,5.121982E7,5.0662948E7,4.8735768E7
7446315.5,2.7263892E7,3.9344304E7,5.4421288E7,4.257404E7
6644333.0,2.8881502E7,4.7306352E7,5.4518012E7,4.4699924E7
6850056.5,3.7049748E7,4.817854E7,4.9036752E7,3.3773224E7
8190639.0,3.4303468E7,5.0657128E7,5.5112212E7,5.0299448E7
3451259.5,3.5000784E7,4.417568E7,6.2948664E7,5.2639812E7
7954690.0,3.5982312E7,4.5174672E7,5.30122E7,3.7974608E7
7190633.5,3.7046632E7,4.749712E7,5.752236E7,5.1805964E7
7575545.5,3.518724E7,3.4459872E7,5.3247388E7,3.9005436E7
8701834.0,2.7405106E7,4.1774024E7,5.9222528E7,3.5312032E7
8113564.0,4.0017068E7,4.8660312E7,4.9169224E7,4.2996264E7
6320253.5,3.468294E7,5.154424E7,6.1087148E7,4.3424612E7
7734682.0,3.85534E7,4.066884E7,4.9876924E7,3.2867268E7
8319045.0,3.709326E7,5.1104264E7,5.3450936E7,4.873534E7
7857483.5,4.1490368E7,5.2394724E7,4.5260116E7,4.2730284E7
8093188.0,3.6301476E7,3.9463468E7,5.6515468E7,3.8229872E7
7975893.5,3.7560244E7,4.7788676E7,5.2511808E7,4.633094E7
9247545.0,2.5309592E7,4.9642832E7,5.8757156E7,5.1031088E7
8349914.5,2.2450664E7,4.1535508E7,4.4803312E7,5.0289036E7
7413326.5,3.4590752E7,3.8243232E7,5.0952704E7,3.9230612E7
6799649.5,4.2427184E7,4.8187988E7,5.2833156E7,5.0960384E7
7629715.0,3.2329784E7,5.0007424E7,5.3816124E7,4.984368E7
6844543.0,3.7683572E7,5.3665068E7,5.1267896E7,4.8979516E7
6557979.0,3.536712E7,4.559674E7,6.2711576E7,5.1172432E7
2701486.25,3.6845048E7,5.3093184E7,2.3901116E7,3.713804E7
8510066.0,2.838989E7,3.5312008E7,4.3140896E7,4.9613724E7
6738826.0,2.8491946E7,4.7135692E7,4.8081008E7,5.1395408E7
7574283.0,3.8002908E7,4.3411376E7,4.0348104E7,4.4917016E7
5067093.0,4.1217588E7,4.9973728E7,5.0808324E7,3.999992E7
7852153.0,3.313828E7,5.2490192E7,4.5142544E7,4.4173736E7
8186186.5,3.9155312E7,4.3743184E7,5.0197368E7,2.0393976E7
7939003.0,3.268053E7,4.4877244E7,4.7555864E7,3.99855E7
7287551.5,3.8167364E7,3.60082E7,5.9373616E7,3.9764716E7
5558415.0,3.5434888E7,4.6406484E7,4.7421272E7,4.9740172E7
6369552.5,3.150536E7,4.694528E7,5.179814E7,3.0338724E7
7939204.5,3.6290784E7,4.6367352E7,4.2278172E7,3.2276018E7
8084839.5,2.364688E7,5.62643E7,2.7637436E7,4.4861704E7
7515931.5,3.5742176E7,4.0105676E7,5.6334616E7,4.6869524E7
8496148.0,3.6385592E7,5.2204812E7,4.7580692E7,4.2502948E7
5087176.5,3.4717376E7,4.0246028E7,5.4860784E7,3.7465964E7
8356229.0,3.5804292E7,4.063834E7,4.9586124E7,4.587462E7
8137212.5,3.1721864E7,4.5199956E7,5.3159252E7,4.45941E7
8741435.0,4.1469452E7,1.0123923E7,5.2025452E7,4.5929972E7
6806161.5,3.9787532E7,2.622483E7,5.66646E7,4.7464388E7
5732370.0,3.7294516E7,4.7622904E7,5.5430824E7,3.3397208E7
7658023.0,2.4298258E7,5.2883936E7,5.5616196E7,2.9560068E7
3693425.25,4.313088E7,4.742048E7,4.8503872E7,4.5161808E7
7180467.0,3.9265548E7,5.1182464E7,5.0148328E7,4.4399352E7
7644780.5,3.5472172E7,5.4194984E7,4.9025756E7,4.310844E7
8177290.0,3.3759348E7,3.6866208E7,6.0571744E7,2.4000046E7
8215361.0,4.6756624E7,4.8927728E7,5.29108E7,4.3801468E7
8136497.5,2.9935128E7,4.2435836E7,5.3119156E7,3.4279848E7
8260469.0,3.8848E7,4.6926536E7,4.5319748E7,4.1448512E7
7325052.0,3.9574172E7,4.9438476E7,2.6149006E7,4.3525108E7
6032760.0,3.9067528E7,4.4488736E7,4.6573204E7,3.5102844E7
7222672.5,2.6839968E7,3.6048076E7,4.4825368E7,4.116202E7
9023080.0,4.1239696E7,4.9615336E7,5.5365388E7,4.3751916E7
4641157.5,3.8288228E7,4.6883088E7,5.2387596E7,4.2322212E7
7731440.5,3.2287016E7,4.2849268E7,4.879716E7,4.0545924E7
7020889.0,3.649566E7,5.2224992E7,5.6795372E7,3.0085216E7
5634472.5,3.8681736E7,5.7492916E7,5.2477624E7,3.7321124E7
6151961.0,3.8034308E7,4.7613036E7,5.1547004E7,3.0161358E7
7923943.0,3.4762848E7,3.503412E7,5.6821884E7,2.3072168E7
7268392.5,2.7836228E7,4.3028464E7,5.5420956E7,3.0713874E7
2398414.5,2.7404114E7,4.3348852E7,6.1623644E7,2.3680162E7
7323163.5,3.63608E7,4.2060028E7,4.6626836E7,3.8042188E7
7776515.0,3.84278E7,4.5285576E7,5.7575832E7,3.545986E7
7990271.0,3.3220314E7,4.338474E7,5.2195092E7,2.7720096E7
7137636.0,3.885736E7,4.9045424E7,3.4793496E7,3.4084636E7
8065179.5,3.1913426E7,3.5809996E7,5.3150136E7,3.2804704E7
7844657.0,3.7586044E7,5.5049004E7,4.1338836E7,3.8030844E7
8264333.0,4.6352952E7,5.4360116E7,5.01697E7,3.3443508E7
8169314.0,3.8020336E7,4.4513888E7,6.012242E7,4.3016372E7
7284191.5,2.1510474E7,4.2936564E7,5.2944896E7,3.9196036E7
9177798.0,3.8460632E7,4.4171528E7,5.8109304E7,3.5830312E7
8095272.0,3.7810612E7,5.373718E7,2.7866476E7,4.2767656E7
7959248.5,3.9592368E7,3.8888796E7,4.6285144E7,3.3523858E7
7365234.0,3.9129036E7,5.0373108E7,4.4740844E7,4.3354768E7
8215995.0,3.9164044E7,4.7298384E7,5.5194788E7,3.4939016E7
5303740.0,4.2686996E7,4.7544332E7,4.9724752E7,4.5892528E7
7466492.5,3.8576004E7,5.476658E7,5.7113588E7,4.406512E7
7943840.0,3.525254E7,5.2474464E7,5.9879652E7,4.3825588E7
7528556.0,2.3079018E7,4.8682088E7,4.847406E7,4.4173576E7
8405890.0,3.7206024E7,3.3600164E7,5.0923028E7,3.7370552E7
7598028.0,3.1459866E7,5.1159108E7,5.4913412E7,4.5855016E7
7908871.0,3.9878568E7,5.3485924E7,5.4769424E7,4.6574404E7
3222475.75,4.005636E7,5.66209E7,6.2827572E7,2.7128728E7
7664884.5,4.1484112E7,4.2261776E7,5.9163176E7,4.8548216E7
8391888.0,4.0128108E7,4.4153108E7,5.6390492E7,5.0604964E7
7706066.0,3.4569996E7,5.1057084E7,5.1365924E7,5.2240808E7
7417385.0,3.1299282E7,4.4354792E7,5.36559E7,5.0956192E7
7131548.0,2.1835054E7,5.6610068E7,5.8495612E7,4.1250756E7
7945317.0,3.3767064E7,5.4345716E7,6.0352548E7,3.033349E7
8015749.5,4.3715144E7,4.9223228E7,5.6461396E7,5.4148312E7
8052904.5,4.3649392E7,5.0358536E7,4.9780476E7,5.4527536E7
7889814.0,3.3648832E7,5.4018392E7,5.1639476E7,5.4301524E7
6562532.0,3.1448988E7,5.0564684E7,6.3432584E7,5.2151952E7
7807760.0,4.0210328E7,4.2213784E7,5.9041496E7,4.0985224E7
7841508.0,4.0250784E7,4.6695648E7,4.9515904E7,4.8215012E7
7130673.5,3.359542E7,4.1706756E7,5.7515632E7,5.339254E7
8751149.0,2.680825E7,4.4135556E7,4.9197452E7,5.2575656E7
7393934.5,3.8244956E7,5.3809788E7,5.1200836E7,4.7940716E7
7239295.0,3.5551036E7,5.2160564E7,5.0535928E7,5.2179296E7
7964833.5,3.9419352E7,4.966862E7,6.3495956E7,4.2681752E7
8205316.5,3.1753096E7,4.2982988E7,2.5968676E7,5.2062628E7
3595744.75,3.956826E7,4.2668368E7,4.2517604E7,5.1715352E7
6816340.0,4.2049348E7,5.5102808E7,5.2978456E7,5.0487916E7
7071716.0,4.1093572E7,3.9651712E7,5.2058564E7,3.8247048E7
6574713.0,3.5884808E7,4.54442E7,5.5232956E7,4.8067696E7
8406526.0,4.129058E7,4.4224552E7,5.2719456E7,4.6124232E7
8323470.0,1.8382698E7,5.0029412E7,4.6622E7,3.4631364E7
8240782.5,2.3745702E7,4.2224168E7,4.7549288E7,5.1716272E7
7924721.5,3.819314E7,4.777504E7,4.7980696E7,4.0270876E7
7877067.0,4.1554728E7,5.427962E7,4.2677824E7,4.756632E7
8136286.0,2.6695484E7,4.8251432E7,5.1450004E7,4.5145036E7
8303613.0,4.2837972E7,4.9480028E7,5.5871588E7,4.5229992E7
6827942.5,3.9694892E7,4.3912828E7,4.8083092E7,5.0704116E7
5806061.0,3.8119232E7,4.02179E7,4.5390868E7,4.686956E7
4397291.5,2.3786488E7,4.5228212E7,5.1023712E7,3.4568348E7
7569547.5,4.279656E7,3.9263176E7,5.5921152E7,4.2416648E7
8138146.5,4.000262E7,5.1073484E7,5.5311956E7,4.6046244E7
6061461.5,3.7332628E7,3.6963916E7,5.1831528E7,4.6956628E7
8648828.0,3.631054E7,4.79706E7,4.9160272E7,5.1170336E7
7481082.0,4.213084E7,5.0923784E7,2.8192808E7,4.5710124E7
7793066.5,3.8154884E7,4.430304E7,3.7833224E7,3.4867432E7
7677602.0,3.30285E7,5.1147192E7,4.8221452E7,3.8612824E7
5840169.5,3.5738608E7,3.8222736E7,5.644312E7,4.5935568E7
2926935.0,4.0585064E7,4.5584464E7,4.7665084E7,4.8878228E7
7958671.5,2.1955842E7,5.1401772E7,5.8390176E7,3.5534196E7
8467171.0,2.7631382E7,4.9478076E7,5.7297704E7,4.4298544E7
8743444.0,3.80641E7,5.1039372E7,5.41911E7,3.395454E7
7585722.5,3.6702164E7,3.0104284E7,5.2312792E7,3.1919848E7
8997984.0,3.5748E7,4.1711224E7,5.2933908E7,3.4510392E7
9187630.0,3.3559468E7,5.6028108E7,5.5131616E7,4.2520092E7
8954403.0,3.069976E7,4.8802352E7,5.7732464E7,4.092112E7
7211703.5,2.9875282E7,5.5100952E7,4.8372588E7,4.2303276E7
7971195.5,4.2834716E7,4.9406132E7,5.6382268E7,3.4266768E7
7912181.0,3.3422648E7,1.0068516E7,2.4229926E7,4.526398E7
8311011.5,3.2826108E7,3.4305228E7,6.1610744E7,4.3412908E7
7537038.5,4.0104932E7,4.16339E7,4.7676956E7,4.1070268E7
8051471.5,3.765582E7,5.4138224E7,5.4619208E7,4.389322E7
9140350.0,3.5569016E7,3.9087552E7,4.7269564E7,3.54737E7
8408923.0,3.6753144E7,3.8034068E7,4.7346812E7,4.8028548E7
7345298.5,3.9969504E7,3.5007316E7,5.2098772E7,3.5463512E7
7201208.0,4.1327168E7,4.0248664E7,5.5717912E7,4.122638E7
8495087.0,4.002832E7,4.2429048E7,4.954212E7,4.4003596E7
7804433.0,2.3749398E7,4.2923148E7,5.5600728E7,4.7473592E7
3218087.25,3.3018856E7,4.023994E7,4.977136E7,4.5315552E7
8551160.0,4.2783548E7,4.7793528E7,6.17694E7,4.6126408E7
7940724.0,3.7817024E7,5.4716644E7,5.1205152E7,3.6285924E7
5288584.5,3.5535496E7,4.2717204E7,5.212334E7,4.4224224E7
9186153.0,2.923787E7,4.8551532E7,4.755294E7,4.7131292E7
9063685.0,3.3747456E7,3.913758E7,6.1425792E7,4.2807772E7
8219885.0,3.7295436E7,5.1742484E7,5.2992776E7,4.9447888E7
8245620.5,2.4759952E7,4.4150816E7,2.5725168E7,3.564656E7
9088645.0,3.0718794E7,5.2936284E7,5.4067032E7,4.5768696E7
8293277.0,3.8645972E7,4.0024436E7,4.7948416E7,4.1916372E7
1.1132324E7,3.0183594E7,5.1119256E7,5.5498868E7,4.3549444E7
8578198.0,4.1625268E7,4.4758808E7,4.9041252E7,4.6135188E7
8750307.0,3.1137346E7,4.9329244E7,5.5515312E7,4.3633132E7
6514517.5,4.2227824E7,5.5340736E7,5.4634684E7,3.494368E7
8394226.0,4.1126676E7,4.7619416E7,4.4854796E7,4.7100364E7
8631717.0,3.6205236E7,4.922444E7,4.5908272E7,3.6360404E7
7655473.0,4.074992E7,5.3110732E7,6.211286E7,4.26019E7
8626743.0,2.6134832E7,4.9887152E7,4.8012992E7,3.6956976E7
8832978.0,3.90161E7,4.0728308E7,5.64552E7,4.4004148E7
5606773.0,4.0823156E7,4.348662E7,4.7780496E7,3.636476E7
8539571.0,3.6419392E7,4.6381328E7,5.5946748E7,3.501572E7
7607027.0,3.8338376E7,4.6493712E7,5.1076304E7,4.0165964E7
7643507.0,3.274442E7,4.791088E7,5.4705248E7,4.3966516E7
2465680.75,2.919014E7,5.001244E7,3.149238E7,4.3107516E7
7268286.5,3.0096198E7,5.212288E7,6.1671256E7,3.2094058E7
7235837.0,2.1368818E7,9818204.0,5.1529084E7,4.3583556E7
8404590.0,3.133003E7,3.366982E7,5.0390148E7,4.0535872E7
8764633.0,3.3422124E7,4.533608E7,5.6682636E7,2.9547148E7
8804406.0,3.6371264E7,5.3863056E7,5.1731428E7,3.5327916E7
8273495.0,3.8627412E7,5.4389632E7,5.7868204E7,2.9248794E7
8765548.0,3.6541636E7,4.58828E7,5.5753472E7,4.2600828E7
8792121.0,3.4146532E7,3.6561776E7,2.6956126E7,3.390194E7
8325209.0,3.835732E7,3.8096612E7,4.5696924E7,3.4251152E7
9410224.0,3.6107836E7,4.8121088E7,5.0727172E7,2.4493648E7
7461400.5,2.5214918E7,5.0844716E7,4.4412236E7,3.5891488E7
7981769.5,3.5221748E7,3.8450168E7,5.4381796E7,4.5644908E7
8638518.0,3.5350756E7,5.1939524E7,4.9709768E7,4.8045356E7
9028562.0,3.273329E7,4.5668672E7,5.5241068E7,3.2564134E7
8677700.0,4.1718436E7,4.353776E7,5.0793752E7,3.723168E7
9329690.0,3.598512E7,4.849964E7,5.720368E7,4.9449036E7
8126388.0,2.8042088E7,5.0812852E7,5.6491228E7,4.93509E7
8158629.5,3.6666812E7,4.1417392E7,5.5706708E7,5.0366712E7
9216997.0,4.3390828E7,4.906892E7,5.9066884E7,3.7399332E7
3253419.5,3.5771408E7,5.04306E7,4.8959132E7,3.8619004E7
8461926.0,3.1920312E7,5.1119172E7,4.7108464E7,2.8120998E7
9220286.0,3.5534496E7,3.6149748E7,5.8479916E7,4.7073808E7
7079194.5,3.6133228E7,4.8595356E7,2.3357334E7,4.471946E7
7926009.5,4.01736E7,4.89764E7,4.7365192E7,3.6228196E7
9176475.0,3.7405124E7,4.151342E7,5.1523044E7,3.5191396E7
7795800.0,2.7731456E7,4.4643744E7,5.2589168E7,3.5993508E7
8250716.0,3.562246E7,4.6086976E7,4.70051E7,3.3980568E7
7969563.0,2.8005738E7,4.8833864E7,5.1162752E7,2.3711734E7
9564673.0,2.7756516E7,3.7959852E7,5.2557304E7,3.4588028E7
8497621.0,3.9506472E7,4.3277108E7,5.1889956E7,3.450238E7
6836714.0,2.5698502E7,4.5357E7,5.3891404E7,3.4534772E7
8291269.0,3.0421454E7,4.5984032E7,4.8519992E7,2.9031724E7
9755212.0,3.234671E7,3.9473884E7,5.5518268E7,3.6601872E7
