1B,32B,1024B
3.185267925262451,1.998155951499939,5.252195835113525
1.8360110521316528,1.9249190092086792,2.178719997406006
2.372087001800537,1.8093889951705933,2.2868850231170654
2.1809439659118652,1.7805860042572021,2.272800922393799
2.2415530681610107,2.1136579513549805,2.5022459030151367
1.7831690311431885,1.7802180051803589,2.3084568977355957
1.7735589742660522,2.0133979320526123,2.275315999984741
1.9220000505447388,1.8891140222549438,2.414508104324341
2.0767710208892822,1.8505760431289673,2.410844087600708
2.172642946243286,2.3810060024261475,4.2329559326171875
1.8692430257797241,1.733970046043396,2.683548927307129
1.7990700006484985,1.8490220308303833,2.6067910194396973
1.6947849988937378,2.126154899597168,2.3896050453186035
1.970708966255188,2.153317928314209,2.328861951828003
2.1834399700164795,1.8631739616394043,2.408690929412842
1.7836999893188477,1.7126400470733643,2.5885250568389893
3.36340594291687,1.8153209686279297,2.442267894744873
1.752228021621704,1.7362710237503052,2.5750949382781982
1.775270938873291,1.7775449752807617,2.2228140830993652
1.9885050058364868,1.7416110038757324,2.2708489894866943
1.8273299932479858,3.968916893005371,2.7845640182495117
1.8670610189437866,2.5176470279693604,2.4816179275512695
2.569883108139038,1.8901289701461792,2.401190996170044
1.9525599479675293,1.7615759372711182,2.3786160945892334
1.849784016609192,1.793686032295227,2.562601089477539
1.8351229429244995,2.103386878967285,3.108551025390625
1.8937950134277344,1.9272940158843994,2.3036611080169678
1.7351130247116089,2.544888973236084,2.3266971111297607
1.7771120071411133,1.9265899658203125,2.39731502532959
1.7184710502624512,1.9805330038070679,2.3893730640411377
1.781581997871399,2.0140419006347656,2.3279330730438232
6.822394847869873,1.8812249898910522,2.3185250759124756
4.421832084655762,1.887977957725525,2.1888349056243896
63.07848358154297,3.179382085800171,2.2721669673919678
13.625061988830566,2.1305348873138428,2.321850061416626
6.348977088928223,2.3012890815734863,2.838567018508911
2.217587947845459,1.8540970087051392,1.9542659521102905
2.310307025909424,1.8417689800262451,2.2076621055603027
2.3241610527038574,1.8724759817123413,2.2904040813446045
4.2274370193481445,2.1389479637145996,4.655938148498535
2.705836057662964,1.8677419424057007,2.1723039150238037
2.1588380336761475,2.022839069366455,2.335263967514038
2.0079259872436523,1.9761890172958374,2.2800469398498535
2.2157108783721924,2.2150120735168457,2.295032024383545
2.02606201171875,1.8378729820251465,2.2505359649658203
2.2526309490203857,2.0767099857330322,2.258449077606201
2.0752899646759033,1.7866129875183105,2.31258487701416
2.0529260635375977,1.9169169664382935,2.2599880695343018
2.1134250164031982,2.09493088722229,2.241719961166382
1.9791120290756226,2.2132179737091064,3.606951951980591
2.0107550621032715,1.9824780225753784,2.2900519371032715
1.8961329460144043,1.7508820295333862,2.2705800533294678
2.0702528953552246,2.025278091430664,2.3038289546966553
1.9413410425186157,1.840809941291809,2.2741758823394775
2.0100901126861572,1.854645013809204,2.343498945236206
1.932060956954956,1.9578640460968018,2.2275710105895996
2.0250110626220703,1.9519879817962646,2.2839629650115967
1.9363700151443481,1.7702850103378296,2.2888150215148926
2.0734848976135254,1.9030259847640991,2.301008939743042
1.9863009452819824,1.829259991645813,2.298326015472412
2.2924649715423584,1.8805569410324097,2.2837040424346924
2.0138800144195557,1.947854995727539,2.252274990081787
2.0846340656280518,1.8549590110778809,2.669970989227295
2.2141799926757812,1.8523999452590942,2.28594708442688
2.0045011043548584,2.218384027481079,2.2179689407348633
1.917518973350525,1.9262030124664307,2.3256170749664307
1.967782974243164,1.8304940462112427,2.286916971206665
2.041949987411499,1.723446011543274,2.262460947036743
1.8977429866790771,1.779670000076294,2.2916181087493896
1.9044990539550781,1.7490609884262085,2.2795350551605225
1.9297939538955688,3.4826719760894775,2.2940139770507812
2.093437910079956,1.903069019317627,2.2926108837127686
4.296939849853516,1.660398006439209,2.303071975708008
2.803730010986328,1.7714589834213257,2.259305000305176
1.9321520328521729,2.0300300121307373,2.3382179737091064
1.9853960275650024,1.893180012702942,2.2376630306243896
1.8675769567489624,2.1137609481811523,2.2779059410095215
2.2028141021728516,1.7683809995651245,2.300662040710449
1.9515459537506104,2.1760458946228027,2.944394111633301
2.078577995300293,1.8754359483718872,2.418710947036743
1.8949790000915527,1.7925859689712524,2.10192608833313
2.4886019229888916,1.7418739795684814,3.9501450061798096
2.095505952835083,2.0343821048736572,2.5360300540924072
1.909682035446167,4.7212700843811035,2.573483943939209
2.1163408756256104,1.768301010131836,2.3748650550842285
3.5173449516296387,1.762226939201355,2.2861900329589844
1.8450249433517456,1.8357889652252197,2.293649911880493
1.8344939947128296,1.893036961555481,2.289742946624756
2.1150100231170654,1.9276490211486816,1.944262981414795
1.807860016822815,1.7203019857406616,2.215867042541504
1.8213019371032715,1.9154599905014038,2.35091495513916
1.8317270278930664,2.3171989917755127,3.920875072479248
1.9254469871520996,1.7450979948043823,2.689249038696289
1.7283259630203247,2.004146099090576,2.377387046813965
1.7554620504379272,2.392206907272339,2.2583611011505127
1.757215976715088,1.8725090026855469,2.2967209815979004
1.722128987312317,1.9789789915084839,2.4412829875946045
1.766055941581726,1.8359090089797974,2.367508888244629
2.1626501083374023,2.09230899810791,2.2608370780944824
1.7119660377502441,1.9707330465316772,2.245384931564331
1.8336139917373657,1.907446026802063,2.3201560974121094
2.0512540340423584,2.4047160148620605,2.2792439460754395
2.9626638889312744,2.3929920196533203,2.311772108078003
3.986591100692749,1.994765043258667,2.2419068813323975
1.9841949939727783,1.9241340160369873,1.9936599731445312
1.912966012954712,1.9178069829940796,2.405029058456421
16.21822166442871,1.8802469968795776,2.25250506401062
2.2821788787841797,1.7771849632263184,2.349497079849243
2.1093969345092773,1.7407619953155518,2.2468769550323486
2.3582959175109863,1.7183339595794678,2.336327075958252
2.106904983520508,1.7562170028686523,2.2679760456085205
4.236101150512695,2.0709729194641113,2.9002280235290527
2.1621649265289307,1.898277997970581,2.2093029022216797
1.8758569955825806,2.1458070278167725,2.2948920726776123
2.065696954727173,1.8418790102005005,2.2725830078125
5.6626482009887695,1.9375280141830444,2.5255050659179688
2.2990469932556152,1.799942970275879,2.5937271118164062
2.177854061126709,1.695628046989441,2.292855978012085
2.092087984085083,2.035933017730713,2.2331249713897705
2.044909954071045,1.7887749671936035,2.324120044708252
1.9234390258789062,3.7957921028137207,2.260329008102417
2.249213933944702,1.8547860383987427,2.2958669662475586
3.9588310718536377,1.6943750381469727,2.2691030502319336
1.7967300415039062,1.812088966369629,3.608159065246582
2.0024259090423584,2.2735159397125244,2.2527549266815186
1.8097989559173584,1.9656850099563599,2.257503032684326
1.842373013496399,1.7572859525680542,2.084156036376953
1.856145977973938,2.176819086074829,2.2952120304107666
1.9685360193252563,1.8869229555130005,2.271420955657959
2.094970941543579,1.8015869855880737,2.278738021850586
1.9068050384521484,1.9202979803085327,2.344609022140503
1.7985179424285889,1.864861011505127,2.246614933013916
1.9468560218811035,1.7516629695892334,2.4583580493927
1.8584439754486084,1.7991650104522705,3.780078887939453
1.7470049858093262,4.117897033691406,2.4147720336914062
2.580312967300415,1.8736059665679932,2.5253539085388184
1.6107310056686401,1.9804120063781738,2.7663280963897705
3.1034579277038574,1.74714195728302,2.4716620445251465
1.8023730516433716,1.9911270141601562,2.382798910140991
2.3131139278411865,2.155400037765503,2.2638540267944336
3.096585988998413,1.8254289627075195,2.265949010848999
1.938109040260315,2.9452168941497803,2.37608003616333
1.7303520441055298,1.9306069612503052,2.44468092918396
1.7480889558792114,1.9288419485092163,2.2429659366607666
2.161860942840576,2.015777111053467,2.481671094894409
1.8871630430221558,2.187412977218628,2.4986329078674316
1.7298630475997925,1.9097490310668945,2.228347063064575
2.262423038482666,1.9409229755401611,2.2703680992126465
1.7992689609527588,1.8325179815292358,2.276623010635376
1.8806580305099487,2.3576340675354004,2.647660970687866
1.8483840227127075,2.246526002883911,2.5463130474090576
1.74311101436615,1.8741259574890137,2.21077299118042
1.7390270233154297,1.7879680395126343,2.2815439701080322
1.9343409538269043,1.7314690351486206,2.264631986618042
2.294795036315918,1.6955759525299072,2.296070098876953
1.915431022644043,1.830960988998413,2.2928659915924072
3.8605599403381348,2.262190103530884,2.4525818824768066
2.240022897720337,1.8174439668655396,2.2885539531707764
1.82545804977417,1.7455589771270752,2.249994993209839
1.820523977279663,1.9593809843063354,2.318774938583374
2.0701611042022705,1.8513749837875366,2.243781089782715
1.8186570405960083,1.8402390480041504,2.315251111984253
1.8674720525741577,1.768731951713562,2.234286069869995
1.7590199708938599,1.7819730043411255,2.5654780864715576
1.8911819458007812,2.2377068996429443,2.200853109359741
1.8723859786987305,2.284456968307495,3.9214649200439453
2.0259199142456055,1.980873942375183,2.273772954940796
2.045233964920044,1.757493019104004,2.2927229404449463
1.998196005821228,2.1146531105041504,2.4669740200042725
1.9178060293197632,1.8513070344924927,2.4111878871917725
4.659512042999268,3.9655659198760986,2.3949499130249023
3.913336992263794,1.857164978981018,2.225832939147949
4.747923851013184,1.8684370517730713,1.9417710304260254
2.5420899391174316,1.7604899406433105,2.237412929534912
2.306804895401001,1.729104995727539,2.481745958328247
2.1116819381713867,1.8038530349731445,3.7146990299224854
3.796907901763916,2.249964952468872,2.2749860286712646
3.590735912322998,1.770117998123169,2.314840078353882
1.8419859409332275,1.9572299718856812,2.428617000579834
1.89546799659729,1.7461069822311401,2.2515060901641846
1.7496089935302734,1.828768014907837,2.3330750465393066
1.8965480327606201,1.6791679859161377,2.2455151081085205
1.9375040531158447,1.8512979745864868,2.4324419498443604
1.8691450357437134,3.8660619258880615,2.307576894760132
2.4785308837890625,1.9458370208740234,2.3174729347229004
1.9162060022354126,1.7505539655685425,4.5865559577941895
1.8416650295257568,2.17875599861145,3.239722967147827
1.845911979675293,2.789736032485962,5.046566963195801
1.908776044845581,2.0976340770721436,2.3344149589538574
1.7951289415359497,1.9192219972610474,2.297774076461792
2.0090880393981934,2.919137954711914,2.2401769161224365
1.8269150257110596,2.4020988941192627,2.2687981128692627
2.0430800914764404,1.7610880136489868,2.167910099029541
1.9109870195388794,1.7585690021514893,2.2803380489349365
2.248715877532959,1.7353860139846802,2.2722389698028564
2.2393178939819336,2.174777030944824,2.2943758964538574
2.6832261085510254,1.8547040224075317,2.2211530208587646
2.230156898498535,1.8262970447540283,2.4753799438476562
1.9516769647598267,1.8087199926376343,2.670146942138672
2.0135390758514404,1.946802020072937,2.1810450553894043
4.113122940063477,1.745134949684143,2.521435022354126
1.8395479917526245,2.0514750480651855,2.2703890800476074
2.0237619876861572,2.052299976348877,2.2918429374694824
2.035783052444458,2.5433590412139893,2.314136028289795
3.921247959136963,1.9673620462417603,3.7709009647369385
4.121325969696045,1.800611972808838,2.3091518878936768
4.716344833374023,1.8213260173797607,2.246515989303589
3.1032180786132812,1.8987419605255127,2.257519006729126
1.8184549808502197,1.7235419750213623,2.2680211067199707
1.8947010040283203,1.9863799810409546,2.2394649982452393
4.747319221496582,1.6676579713821411,2.1980600357055664
1.8495969772338867,1.7794599533081055,2.2860400676727295
1.8353509902954102,1.8726669549942017,2.1616621017456055
1.9315810203552246,1.8452140092849731,2.486067056655884
2.0602550506591797,1.7722699642181396,4.301272869110107
1.730023980140686,1.7937959432601929,2.2772231101989746
2.0940558910369873,1.7246569395065308,2.266645908355713
1.9606809616088867,1.8572969436645508,2.314368963241577
1.9300179481506348,1.894955039024353,2.445525884628296
1.8525470495224,1.8155690431594849,2.471389055252075
2.2604100704193115,3.421910047531128,2.176400899887085
1.7593439817428589,1.8108550310134888,2.3047049045562744
1.9785809516906738,1.818850040435791,2.940308094024658
2.1940879821777344,1.8539860248565674,2.4528400897979736
1.7804460525512695,1.8788089752197266,2.2262160778045654
1.9912439584732056,1.7837499380111694,2.3696420192718506
1.816220998764038,2.3319129943847656,2.164607048034668
1.8269449472427368,1.8548840284347534,2.2789950370788574
1.8679389953613281,2.4243810176849365,2.280531883239746
2.183547019958496,1.9264179468154907,2.2637059688568115
1.8300520181655884,1.8312619924545288,2.1204490661621094
2.4613149166107178,2.0724449157714844,2.351135015487671
2.4064230918884277,1.8686840534210205,2.3246569633483887
1.7566440105438232,1.7849739789962769,2.5770530700683594
1.7841110229492188,2.481934070587158,2.155627965927124
1.9251689910888672,2.5432538986206055,2.474914073944092
1.796218991279602,2.066377878189087,38.2999267578125
1.9395999908447266,3.1179709434509277,15.967970848083496
1.8505460023880005,57.36259460449219,2.3062069416046143
1.954740047454834,8.96382999420166,2.261254072189331
1.8853759765625,6.464238166809082,2.2778289318084717
1.8887430429458618,2.26072096824646,2.637173891067505
2.1700189113616943,1.951611042022705,2.4583919048309326
2.728986978530884,1.84689199924469,2.298332929611206
3.989320993423462,1.852782964706421,2.261986017227173
2.1529340744018555,1.9902700185775757,2.3373920917510986
1.8114529848098755,2.030548095703125,3.4740591049194336
2.0687448978424072,2.2603518962860107,2.305388927459717
2.1019270420074463,1.8133549690246582,2.283735990524292
2.006990909576416,1.75785493850708,3.1729280948638916
1.8868049383163452,3.993772029876709,2.303931951522827
1.9393019676208496,1.9112290143966675,2.2560229301452637
2.048532009124756,2.296221971511841,2.325525999069214
2.0621700286865234,1.89205002784729,2.3161749839782715
1.9140069484710693,1.8403140306472778,2.4159040451049805
1.8025200366973877,2.743973970413208,2.2439210414886475
1.8988980054855347,1.9951109886169434,2.2825119495391846
1.9427410364151,1.8299720287322998,2.3887479305267334
4.185929775238037,1.9853750467300415,2.156212091445923
1.7738410234451294,1.9313360452651978,2.3442349433898926
1.8832780122756958,2.0044610500335693,2.4397358894348145
1.7751530408859253,1.7798190116882324,2.302241086959839
1.9035409688949585,1.944836974143982,2.271864891052246
1.9022639989852905,1.927253007888794,2.5153579711914062
1.6999119520187378,1.9330389499664307,2.3148369789123535
1.7760590314865112,1.970749020576477,2.241225004196167
1.8105579614639282,1.904860019683838,2.129175901412964
2.185275077819824,1.93020498752594,2.3720779418945312
2.4444100856781006,1.81802499294281,4.933492183685303
1.7908860445022583,1.8239649534225464,2.337635040283203
2.591578960418701,2.080561876296997,2.2635300159454346
2.2638909816741943,1.913970947265625,2.2874319553375244
1.926118016242981,2.0779659748077393,2.2624430656433105
1.8423370122909546,2.1220059394836426,2.2689590454101562
1.8240890502929688,1.8346569538116455,2.1369071006774902
1.7526689767837524,1.9940129518508911,2.3584001064300537
2.059627056121826,1.7993199825286865,2.1829450130462646
1.8373860120773315,1.7539889812469482,4.016304016113281
2.150857925415039,2.0055689811706543,2.2035839557647705
3.520883083343506,1.850775957107544,2.106096029281616
1.8660049438476562,2.1379339694976807,2.1678309440612793
1.8509830236434937,1.8299000263214111,2.303049087524414
2.66999888420105,1.80718195438385,2.309889078140259
1.898826003074646,1.7568119764328003,2.2768731117248535
1.931190013885498,1.876418948173523,2.4652678966522217
1.9921859502792358,1.6958049535751343,2.483894109725952
1.7742719650268555,1.7971769571304321,2.1317150592803955
1.7893019914627075,3.397623062133789,2.769305944442749
1.903710961341858,2.070556879043579,2.184896945953369
3.576068878173828,1.7567930221557617,2.286207914352417
2.1885950565338135,1.7975640296936035,2.1100189685821533
6.334269046783447,2.0477359294891357,2.1337430477142334
3.0795819759368896,1.7869410514831543,2.416538953781128
2.4054970741271973,1.743543028831482,2.212459087371826
2.5581400394439697,1.7745590209960938,2.322859048843384
3.9846320152282715,1.8591519594192505,2.5205130577087402
2.085392951965332,1.8557180166244507,2.205095052719116
1.8282150030136108,1.7660139799118042,2.316145896911621
1.9389909505844116,2.331455945968628,2.5173330307006836
2.054866075515747,1.7627960443496704,2.3006138801574707
1.969143033027649,4.9917311668396,2.2350850105285645
2.047405958175659,1.7581219673156738,3.377588987350464
3.716733932495117,2.3204710483551025,2.1067850589752197
1.915727972984314,2.0982699394226074,2.4227840900421143
1.970033049583435,1.8901989459991455,2.3742759227752686
1.8296289443969727,1.8081920146942139,2.5752220153808594
1.8100939989089966,1.9193999767303467,2.187894105911255
1.8719810247421265,2.176085948944092,2.3549420833587646
2.261180877685547,1.9003030061721802,2.238002061843872
2.027801036834717,1.7691030502319336,4.021968841552734
2.3423969745635986,2.1183879375457764,2.2283589839935303
1.7522350549697876,1.7441610097885132,2.067725896835327
2.0750489234924316,1.7376079559326172,2.3288090229034424
1.772102952003479,1.997475028038025,3.1938929557800293
1.763187050819397,1.9461580514907837,2.296320915222168
1.9524519443511963,1.867838978767395,2.486690044403076
1.9066410064697266,1.778488039970398,2.2797598838806152
1.9479049444198608,1.8134750127792358,2.1946659088134766
2.018012046813965,1.8385050296783447,2.183079957962036
1.792119026184082,1.7897870540618896,4.152184963226318
1.7301340103149414,1.7684619426727295,2.311739921569824
1.750100016593933,1.9734569787979126,2.317944049835205
1.9762400388717651,1.7436009645462036,2.2285730838775635
1.8430249691009521,2.1945579051971436,2.1286609172821045
1.9656950235366821,2.176102876663208,2.1244490146636963
2.0282320976257324,1.7808849811553955,2.11625599861145
1.9412970542907715,1.7534810304641724,2.5130128860473633
1.9293489456176758,1.8562489748001099,2.267184019088745
1.8670710325241089,2.050039052963257,2.41154408454895
1.8110729455947876,1.752953052520752,2.209336042404175
2.412355899810791,1.7819559574127197,2.24200701713562
1.9223029613494873,1.767348051071167,2.161703109741211
2.2445359230041504,1.8965389728546143,2.477097988128662
1.7426060438156128,1.8358290195465088,2.3113479614257812
2.0263190269470215,1.8762949705123901,2.2873709201812744
1.8210920095443726,1.700039029121399,2.2900938987731934
1.8246400356292725,1.9545190334320068,2.4480679035186768
3.9551661014556885,3.9376280307769775,2.3264570236206055
2.1624019145965576,1.8632709980010986,2.13018798828125
1.9434419870376587,1.7735780477523804,2.148108959197998
1.836480975151062,1.808148980140686,2.4885311126708984
1.8692950010299683,1.8747249841690063,2.238706111907959
1.882544994354248,1.9357839822769165,5.396444797515869
4.092392921447754,1.8982449769973755,2.282658100128174
2.34145188331604,1.7633570432662964,2.2988340854644775
1.8629070520401,1.802628993988037,2.137830972671509
1.7608610391616821,2.100806951522827,2.2814810276031494
3.120100975036621,1.8174209594726562,2.1389949321746826
6.2524590492248535,1.8123019933700562,2.3451390266418457
2.336211919784546,2.110121965408325,2.236668109893799
2.184993028640747,2.114809036254883,4.523573875427246
2.050903081893921,2.308574914932251,2.223059892654419
2.144304037094116,2.7357211112976074,2.197946071624756
1.9975379705429077,1.9195330142974854,2.316831111907959
1.9722310304641724,1.8679250478744507,2.329080104827881
2.197628974914551,2.0107920169830322,2.285888910293579
1.7761729955673218,2.231782913208008,2.2351200580596924
2.9322750568389893,2.1141209602355957,2.1342029571533203
2.0558180809020996,1.794477939605713,2.400259017944336
2.2914700508117676,1.7411689758300781,2.477109909057617
1.9009369611740112,2.0089709758758545,3.4989359378814697
1.7888579368591309,1.8085030317306519,2.256808042526245
1.6496700048446655,1.9083019495010376,2.383173942565918
1.8212759494781494,1.8532559871673584,2.2615859508514404
1.9434380531311035,1.8002909421920776,2.304837942123413
1.769158959388733,1.9360480308532715,2.453969955444336
1.876451015472412,1.7523549795150757,2.1784169673919678
6.066249847412109,1.7292250394821167,2.2708990573883057
1.877668023109436,1.7786049842834473,2.132601022720337
1.8303910493850708,1.7213540077209473,2.129673957824707
2.146277904510498,2.6472129821777344,2.153265953063965
2.028815984725952,1.887246012687683,2.1242270469665527
2.3614020347595215,1.8884029388427734,2.1469740867614746
1.7982430458068848,1.7385499477386475,2.478173017501831
47.47312927246094,1.7125300168991089,2.1193289756774902
7.562379837036133,2.3617939949035645,2.2610371112823486
2.2790050506591797,2.3550450801849365,2.195384979248047
2.2863950729370117,1.9229079484939575,2.23034405708313
2.078540086746216,1.9783309698104858,2.178123950958252
1.9914720058441162,1.6736890077590942,2.2936079502105713
2.1655778884887695,2.4172680377960205,2.3361239433288574
2.0149359703063965,1.7750239372253418,2.4245569705963135
2.1546850204467773,1.7928470373153687,2.1748270988464355
2.171420097351074,1.6887290477752686,2.1386780738830566
2.0383760929107666,1.9527390003204346,2.425618886947632
2.0606749057769775,1.7400000095367432,3.565392017364502
2.247657060623169,1.9733929634094238,2.622062921524048
2.30679988861084,4.510110855102539,2.2019970417022705
2.162787914276123,1.8273589611053467,2.1270759105682373
2.032444953918457,1.8102370500564575,2.188817024230957
1.909917950630188,2.2132279872894287,2.468064069747925
1.9352190494537354,1.7860889434814453,2.686800003051758
3.1414098739624023,1.771543025970459,2.2920138835906982
2.4936389923095703,1.7067569494247437,3.4957668781280518
2.3352749347686768,1.824097990989685,2.161832094192505
2.8539650440216064,1.895651936531067,2.135366916656494
2.6565539836883545,1.9419950246810913,2.4945290088653564
2.5822489261627197,1.8398220539093018,2.1620230674743652
2.1478118896484375,1.697024941444397,2.2749509811401367
2.020685911178589,1.8340439796447754,3.0986828804016113
1.8979699611663818,4.166594982147217,2.307154893875122
1.9344350099563599,1.7990080118179321,1.9281560182571411
4.097938060760498,1.7471599578857422,2.309593915939331
2.145906925201416,2.1418778896331787,4.269317150115967
2.078218936920166,1.818334937095642,2.3444080352783203
1.9205889701843262,1.7260479927062988,2.5892720222473145
1.9619109630584717,2.00144100189209,2.221801996231079
2.263607978820801,1.8564460277557373,2.1714389324188232
2.3059608936309814,1.7724440097808838,2.501549005508423
2.3628549575805664,1.7056249380111694,2.053597927093506
2.1203629970550537,1.7044249773025513,2.15067195892334
2.0715529918670654,1.765401005744934,2.7087268829345703
2.1771891117095947,1.778594970703125,2.383204936981201
1.9468059539794922,1.909958004951477,2.2292070388793945
1.9133609533309937,1.9441429376602173,2.1205079555511475
4.444647789001465,1.895369052886963,2.490233898162842
2.1818430423736572,1.8622159957885742,2.3061070442199707
1.9865609407424927,1.903620958328247,2.3311030864715576
1.917314052581787,1.7755849361419678,2.3388309478759766
3.3982670307159424,1.9374979734420776,2.2978880405426025
1.7460440397262573,1.8117200136184692,2.1145179271698
3.0416200160980225,1.9745030403137207,2.1423239707946777
2.052048921585083,1.776563048362732,2.529155969619751
2.024941921234131,1.925392985343933,1.8441920280456543
2.5653369426727295,1.8361419439315796,2.3737449645996094
3.101072072982788,1.9062199592590332,2.1635119915008545
2.1956849098205566,2.0442309379577637,2.295367956161499
2.4201200008392334,2.544826030731201,2.481200933456421
1.9819539785385132,1.9295729398727417,2.419811964035034
2.097217082977295,1.7318910360336304,3.001939058303833
2.119040012359619,1.807481050491333,2.2057390213012695
2.3418490886688232,2.6850500106811523,2.491487979888916
2.009253978729248,1.8595399856567383,2.333482027053833
2.1427090167999268,1.8336880207061768,2.145179033279419
2.1804230213165283,1.8886669874191284,2.3161849975585938
2.3171920776367188,1.745208978652954,4.181332111358643
3.4232420921325684,1.8503409624099731,2.377394914627075
2.005657911300659,1.9024139642715454,2.237781047821045
2.137376070022583,4.339053153991699,2.2468760013580322
2.1326849460601807,2.1523489952087402,2.337639093399048
2.0651168823242188,1.9028719663619995,2.2744340896606445
2.525667905807495,1.8948379755020142,2.147531032562256
2.8887650966644287,1.9914380311965942,2.1476380825042725
2.3025379180908203,1.8473080396652222,2.3369100093841553
4.350124835968018,1.880715012550354,2.4675490856170654
2.8022170066833496,1.7279919385910034,4.529018878936768
1.9550809860229492,1.7371200323104858,2.269684076309204
2.234416961669922,1.9149589538574219,2.333772897720337
8.01020622253418,1.853111982345581,2.2710280418395996
2.203169107437134,1.7870570421218872,2.2458879947662354
2.1612958908081055,4.380969047546387,2.1359620094299316
1.9300169944763184,2.0372400283813477,2.1191930770874023
1.9037309885025024,3.5436079502105713,2.171674966812134
2.2071409225463867,2.393543004989624,2.3075170516967773
6.035149097442627,3.8782029151916504,2.2832438945770264
2.298696994781494,3.588610887527466,2.174910068511963
1.8593260049819946,1.8588980436325073,2.211668014526367
2.411550998687744,1.835515022277832,2.309783935546875
2.0812630653381348,1.873885989189148,2.1559360027313232
2.29536509513855,1.8232799768447876,2.1051669120788574
6.915597915649414,2.092616081237793,2.1587300300598145
1.8064119815826416,1.8026729822158813,2.317821979522705
1.8252509832382202,1.963189959526062,2.5731029510498047
2.425412893295288,1.9035669565200806,2.4943199157714844
1.9959750175476074,1.9262959957122803,2.364893913269043
2.1659200191497803,2.460800886154175,2.1119630336761475
2.291740894317627,1.9109710454940796,2.7070040702819824
2.1310629844665527,2.312598943710327,2.477597951889038
1.773048996925354,3.865528106689453,2.264709949493408
2.2827839851379395,1.783666968345642,2.294079065322876
2.0624399185180664,1.7387670278549194,2.1597890853881836
1.9533209800720215,2.1265530586242676,2.1519720554351807
1.854604959487915,1.8776450157165527,2.2767269611358643
2.3188400268554688,2.3769640922546387,2.379744052886963
3.8223559856414795,2.2513349056243896,1.9223610162734985
2.4932749271392822,1.9076019525527954,2.271512985229492
2.0515921115875244,1.8912190198898315,2.5956530570983887
1.850532054901123,1.8010430335998535,2.7381789684295654
2.3504951000213623,1.8362029790878296,4.388913154602051
2.4204249382019043,1.8630650043487549,2.2280969619750977
2.0012800693511963,1.7849459648132324,2.104724884033203
2.638108968734741,1.729004979133606,2.287584066390991
3.713296890258789,2.0996289253234863,2.176820993423462
2.112859010696411,3.236927032470703,2.069978952407837
2.1082940101623535,2.450265884399414,2.3997440338134766
2.085970878601074,2.0848379135131836,2.2475578784942627
2.6989378929138184,1.8593820333480835,2.4555840492248535
4.633813858032227,1.8925520181655884,5.181478023529053
1.8144999742507935,1.9008879661560059,2.4269509315490723
2.410935878753662,1.9204330444335938,2.2626209259033203
6.990141868591309,1.9588170051574707,2.2471120357513428
