39968926,39974733,39978853
39974422,39979882,39918819
39970209,39993464,40019044
39965857,39980887,39863468
39884725,39982078,39958568
40049527,39995089,40046693
39934068,39967355,40023035
39987386,39970254,39907247
39977246,39886917,39989234
39978128,40096510,40079033
39957362,39869762,39877842
39894608,40071192,39945684
40059289,39971375,40060431
39963346,39960449,39959195
39963677,39998679,39886964
39950546,39980679,40079663
39885606,39975945,39961850
40069966,39980305,39999535
39961516,39975648,39923293
39973499,39964640,40072139
39841697,39985301,39881353
39897800,39974317,39916127
40080062,39976925,39991428
39954384,39970388,40003332
39977315,39991104,39929415
39987552,39981879,39984989
39875449,39956444,39940311
40061282,39916887,39992898
39976405,39871703,39944393
39951312,40163964,39973358
39975340,39989322,40011534
39899730,39984521,39952078
40048975,39949383,40005534
39965483,39979680,39992971
39985822,39983741,39983555
39966031,39972926,39918004
39924086,39978982,39970303
40000018,39967191,40034819
39985087,40018994,39971126
39965743,39870151,39961510
39966788,40078151,39984823
39967776,39860102,39966387
39960199,40085337,40129613
39983013,39973737,39852918
39948518,39994523,40015684
39953838,39903865,40069882
40007025,39955985,39907259
39872584,40076594,39882040
40038537,39968450,40078176
39985802,39913559,39987553
39971762,40038480,39877572
39935803,39978620,39945143
39970733,39978345,40028343
39965726,39986629,39963773
39981551,39989553,40040895
39979002,39869456,39975458
39960726,40056385,39971702
39955364,39930414,39982615
39962016,40045822,39986264
39982083,39941838,39965491
39869240,39941754,39968636
39975333,39970521,39973664
40058210,39998669,39889562
39966598,40028995,40076339
39973643,39968734,39948401
39963809,39997232,39916575
39959045,39973608,39947858
39977935,39994683,39997686
39969971,39973000,39910196
39940357,39977894,40056568
39914000,39963957,39991313
39947629,39948611,39933662
40064011,39953448,40040212
39974691,40031429,39922607
39967086,39997354,40047828
39908031,39923431,39957448
40039204,40030239,39891289
39940706,39962668,40087545
39989672,39946144,39878170
39958624,40018212,40083154
39970774,39990061,39900514
39967171,39964555,39971020
39960680,39990865,39962506
39974229,39976492,40061692
39968643,39982193,39931094
39960171,39973676,40027949
39899663,39984498,39884253
40034065,39944599,40016854
39979824,39978110,40023550
39952849,40004013,39992518
39969074,39979679,39823886
39967879,39960990,40043909
39978641,39904094,39992121
39947125,40067499,40019991
39970971,39987267,39903736
39957380,39979278,40045332
39991247,39966755,39959368
39967470,39969344,39986224
39957170,39975298,39968312
39985670,39992657,40000695
39894071,39969555,39950768
40013336,39988766,39970775
39976950,39970445,39973914
39958928,39987667,39969540
39982406,40010239,39976916
39997858,39916278,39985806
39924732,39927272,39982026
40029370,40058616,39950230
39914097,39982141,39980728
39980561,39976412,39989277
39948041,39913424,39972769
39954071,40044264,39965259
39964454,39990789,39959852
39933015,39956534,40029040
40016734,39978065,39951655
39965975,39978344,39965158
39967309,39994315,39992242
39976652,39980772,39997361
39877319,39955743,39948487
39915636,40013885,39973725
40042556,39968173,39990834
39923614,39975686,39973672
40066372,39977155,39968213
39976679,39960398,39922774
39966653,39975554,39996173
39962804,39990276,40018225
39963454,39938255,39977436
39938828,40007456,39966168
40011139,39978140,39974318
39954542,40006823,39976810
39972113,39967110,39966118
39970764,39909363,39998575
39893274,40026297,39961697
40042380,39990560,39903587
39974592,39975711,40029786
39966209,39897968,39924274
39983653,39982159,40025263
39961146,40051379,39918468
39966108,39990863,40046869
39957374,39967452,39978403
39886587,39984203,39884435
40063489,39898608,40023323
39927053,39978265,39938758
39979232,40060361,39964444
39954637,39972495,40004196
39964008,39907501,39993966
39982536,40050781,39961817
39967523,39928181,40103112
39957010,40030797,39897566
40041289,39986580,39990765
39771313,39969213,39898592
39810186,39976064,40073750
39990518,39991301,39936915
39988743,39968660,39925994
39972482,39968947,40039650
39951348,39989926,39980602
39989583,39976305,39968806
39885533,39969629,39981710
40063000,39993504,39920496
39977567,39965937,39948398
39991538,39999719,39986585
39943540,39975156,40040468
39979977,39923189,39967496
39982871,40028377,39978272
39979651,39977718,40003745
39957331,39966524,39948475
39979386,39955781,39965957
39971918,39969444,40002918
39999503,39894857,39963670
39957098,40010117,39954977
39992408,39994459,39986456
39962269,39970283,39915476
39843620,39982189,40034511
40112159,39974581,39967793
39983090,39967113,39965591
39974926,39913479,39974868
39978289,40041734,39986401
39881076,39973181,39977794
40068143,39990755,39970088
39979924,39983457,39982881
39975403,40002433,39970287
39907583,39941871,39987374
39933404,39986618,39986359
40086690,39981509,39948125
39987189,39911232,39997017
39962078,40060407,39958284
39989335,39962137,39971359
39985519,39981914,39923386
39966864,39979864,40030879
39969307,39975370,39916730
39987973,39984295,39967457
39970991,40062584,39979697
39986642,39818264,40103564
39932265,40055887,39950193
39985754,39975904,39963657
39969185,39979517,39975924
39982445,39984570,39924806
39978089,39977135,40031587
39973938,39968539,39933683
39993975,39979912,40005812
39963208,39998122,39914325
39983726,39981971,39972405
39999214,39952832,40019508
39953096,39976939,39999833
39982326,39978853,39964075
39972089,39997945,39958526
39979546,39984166,39974575
39962119,39974238,39876726
40000020,39958693,40065014
39951417,39989081,39985494
39993464,39961937,39942828
39856264,40002331,39983857
40081484,39972210,39883610
39965971,39895162,40070059
40003747,40053600,39902927
39960881,39973378,40048020
39957345,39988518,39957691
39982797,39976191,39912546
40000058,39973367,39975406
39961590,39997447,40062745
39934539,39975514,39988410
40001987,39994977,39953963
39891533,39949366,39964787
40069780,39916493,39988394
39972397,40033944,39967096
39983189,39986921,39899308
39972310,39995667,39966337
39965296,39966413,40041437
40004733,39982055,39974899
39966981,39987857,40004673
39974160,39976256,39942940
39964565,39894712,39993994
39966527,39987246,39925583
39998603,39992784,40019098
39977635,40042403,39974414
39969834,39958421,39962030
39996397,39988248,39979385
39961073,39975522,39974509
39984165,39942831,39979011
39999873,39890732,39994369
39958657,39911930,39912349
39961892,39985695,40037694
39964684,39976193,39894056
39999859,39961525,40044521
39944405,39997039,39968051
39990317,39982671,39993662
39978570,39978315,39954944
39909059,39962362,39941484
40058795,40001045,40012241
39962186,39958202,39989702
39976686,39984821,39984080
39901921,39993878,39977135
40031981,39874318,39977923
39992684,40066615,39970508
39919895,39950539,40009556
40038840,39929983,39942066
39982891,40094221,39901156
39943366,39852700,40013119
39896744,40080157,39997984
40055871,39961899,39977055
39985046,39937369,39981022
39982899,40053209,39953097
39978290,39895583,39994226
39966398,40031538,39979651
39985135,39986150,39995474
39975662,39985493,39948291
39980261,39985353,39983933
39966105,39965368,39989227
39986413,39955876,39975606
39953562,39985027,39968738
39997085,39978495,39955744
39960284,39999490,39963038
39990247,39958749,39909611
39981867,39989859,40127573
39960163,39964552,39907510
39984846,39991325,39962420
39947854,39968922,39967128
39967252,39967146,39856333
39959194,39989580,40125225
39924881,39976272,39967744
39993425,40005099,39940873
39865817,39967933,40031367
40085761,39954966,39873041
39951803,39986047,40040524
39999563,39981061,39996682
39986854,39985163,39973912
39968219,39962699,39935542
40000819,39979781,39906021
39962068,39999807,40023881
39969086,39957955,40056238
40009544,39988568,39878988
39942655,39966111,40096675
39997654,39989283,39891928
39980944,39926368,40025381
39955358,40049353,39990607
39980248,39968822,39957499
39996470,39971219,39964504
39971990,39970951,39977095
39967810,39990363,39953875
39997573,39996474,40016773
39981579,39958497,39939471
39972047,39996608,40000259
39975825,39969198,39954315
39981276,39986322,39975449
39977134,39960867,39998012
39960948,40003621,39964323
39977045,39944596,39943952
39972741,40006355,39991338
39976041,39975496,39925101
40002243,39964395,40102094
39975003,39979590,39879537
39981594,39982883,39995144
39981737,39976277,39963334
39865075,39964538,40000082
40114727,39969488,39963960
39953412,40002805,39972109
39993638,39930619,39968429
39953698,40036022,40005512
39892179,39975085,39956092
40058585,39978730,39990699
39978997,39983597,39960813
39997687,39874386,39984096
39963089,40105337,39974947
39989735,39939290,40059807
39987480,39995225,39889848
39967398,39957043,39964259
39979086,39900894,39977543
39992674,40059254,39992817
39879425,39923950,39952807
39982925,40033661,39932494
39937469,39980278,40041227
40103984,39963274,39948204
39960746,39996632,39977710
39998875,39978982,39996297
39999790,39896389,39977341
39960195,40070173,39949789
39990891,39986201,39987854
39964570,39954478,39966436
39973269,39990662,39981888
39982230,39965967,39968575
39980039,39996004,39991438
39974182,39960260,39964760
39990645,39979600,39984230
39971364,39982832,39962936
39964081,39981814,39979353
40005890,39977208,39961352
39965470,39976765,39974640
39973354,39974754,39974695
39970281,39979295,39968367
39996871,39979930,39973366
39985739,39976643,39974088
39971961,39996330,39997693
39974676,39962506,39976297
39970849,39991889,39968140
39991921,39896026,39977755
39984118,40063263,39995603
39996613,39966880,39944569
39924779,39974086,40047809
39998744,39978925,39914826
39977359,39981060,39988346
39958804,39970119,39957940
39972461,39931898,39991966
39996243,40041731,39990294
39906097,39995048,39963206
40052589,39954276,39956958
39979916,39979809,39987260
39969718,39976420,39990482
39988709,39988076,39980545
39970961,39982757,39961209
39965747,39962104,39994702
39992034,39991447,39963366
39927178,39969901,39955351
39936790,39973556,39972694
39977505,39983552,39911267
40081891,39995738,40034130
39840640,39962292,39972715
40117307,39984859,39976775
39988735,39969639,39982591
39965811,39991706,39948064
39983464,39965026,39981858
40320903,39977692,39995579
39620339,39988619,39963671
39988109,39968705,39970560
39856915,39985262,39986014
40103195,39974825,39973358
39971825,39982687,39976657
39995501,39968381,39971624
39973890,39984005,40013041
39917974,40009539,39924834
40022094,39958804,39995151
39977579,39984771,39970607
39998142,39960378,39978943
39980790,39975801,39984428
39962871,39996855,39967863
39984724,39983357,39985784
39981723,39912309,39961420
39962004,40026965,39975439
40055840,39980423,39993738
39908495,39981317,39959523
39995823,39990426,39986985
39981838,39971212,39965372
39959284,39971278,39989103
39978374,39987845,39978023
39982235,39972925,39964673
39985846,39985711,39983759
39984627,39978060,39986616
39979183,39985642,39957646
39963353,39957323,39955335
39980118,39986994,39973144
39980802,39985100,39986151
39951429,39969804,39961176
40010963,39976905,39978967
39969788,39899144,39983749
39967751,40054354,39969145
39992646,39993255,39966954
39981288,39880944,39974646
39981812,40065055,39987586
39959868,39977190,40000091
39962186,39848304,39953872
39975578,40119246,39957529
39998006,39909782,39978516
39992334,40040910,39979295
39956861,39898144,39969750
39964681,40045078,39981924
40005583,39999036,39977179
39977657,39953718,39969962
39959697,39984889,39979504
39986242,39927483,39990916
39982494,39951879,39958123
39974270,40054271,39986169
39993970,39984808,39974940
39915525,39992918,39975415
40030056,39989707,39913853
40012871,39976823,40059948
39951961,39984818,39969604
39965407,39965500,39983811
39993721,40005000,39972353
39980990,39930084,39973547
39958668,39976503,39980602
40000420,39918436,39963695
39976669,40041116,39976050
39982307,39976013,39985204
39974947,40008854,39961554
39968348,39969012,39984171
39976745,39967693,39961932
39989707,39970063,39992308
39976238,39985233,39964469
39984082,39933648,39964126
39950620,39935774,39976349
39960932,40065402,39980796
40019502,39968875,39980712
39974154,39908814,39962747
39978660,40065268,39981189
39980391,39893197,39960344
39982530,40124356,39981614
39978323,39903537,39973959
39973658,39976657,39916201
39976897,40004504,39929720
39979943,39853070,39951013
39910177,40075238,40130422
40056550,39921819,39944690
39893033,40038038,40003225
40060917,40012427,39908037
39952699,39985842,39992104
39875614,39974254,40044587
40106295,39953379,39903631
39959052,39924494,39980676
39930950,40039555,40086126
39946648,39895666,39909777
39988398,40053082,39973295
40058100,39981456,39984113
39973025,39870746,39979872
39998734,40068396,39970185
39873335,39978839,39973713
40097282,39983103,39985485
39948596,39974864,39964923
39975334,39986244,39973304
39981588,39987568,39986305
39960076,39816767,39882096
39973901,40039652,40052937
39999089,39970674,39973121
39980972,40049483,39978612
39973854,40000697,39964954
39984899,39986703,39894880
39964325,39977403,40057308
39979173,39972288,40003758
39992546,39989212,39952024
39994040,39997373,39924935
39873360,39956095,39925242
40055314,40048406,40067109
39975768,39912815,39968510
39987658,39987718,39974184
39915949,39985249,40002594
39968895,39883981,39891337
40030567,40200250,40049959
40003853,39836904,39966995
39980344,39894255,39969638
39990798,40058360,39988573
39963714,39990538,39978726
39975867,39963694,39978319
39971295,39980411,39965802
39993947,39918189,39976105
39964867,40040932,39986939
39993517,39979940,40022825
39905475,39995796,39895100
40049346,39977642,40024268
39958991,39962467,39926496
39982222,39999246,39981571
39985578,39963194,40009446
39979902,39994940,40017805
39984399,39951638,39849988
39991970,40005893,40107591
39954544,39982229,39819453
39976526,39954400,39970409
39994449,40003037,39979299
39979351,39953390,39958204
39956604,40008706,39973056
40005113,39971552,39975406
39961466,39990185,39974899
39976302,39956251,40940050
39985573,39974015,39985304
39985111,39987411,39978425
39964581,40005640,39992280
39936991,39950287,40115816
40040757,39974098,39970885
39955352,39977521,40008846
39982268,39993923,39964943
39977874,39893122,39927859
39974932,40066245,40000043
39994836,39982047,39889127
39981423,39965830,39933676
39917736,39973817,39988125
40028769,39982947,40072016
39967756,39990704,39975517
39985417,39965811,41965645
39957523,39921426,40012095
40020158,40062333,39949353
39949257,40031872,41023039
39973449,39911603,84827537
39981103,39983904,40005997
39997183,39952296,40091550
39956462,40008722,39973076
39987535,39977995,39998671
39970050,39961101,39969736
40015776,39983934,39937086
39951104,39968218,39934142
39992545,39977947,40019079
39965763,39918214,39978429
39987785,40042418,39961802
39973854,39994163,40021015
39985587,39900579,39918751
39973907,40112533,39956253
39965677,39915195,40004755
39980311,39968815,40017703
39991423,39990060,39942137
39980427,39980449,39961839
39876133,39958925,39975965
40054508,39992922,39981486
39994623,39983215,39966647
39988825,40003444,39961446
39983997,39932879,39989644
39965650,40000563,39977869
39968871,39978818,39902160
39985501,39976293,40050482
39982595,39982750,39945647
39937838,39981270,39998474
39926567,39975247,39997724
40055702,39973684,39945059
39979859,39985718,39984321
39966607,39987424,39975407
39987355,39971084,39828087
39989939,39969718,40162101
39969479,39994903,39964870
39992214,39962875,40005685
39966303,39991276,39915571
39995997,39970722,39996457
39973670,39922957,39952228
39967874,40047521,39986358
39991045,39975888,39981502
39866090,39968054,39967208
40077495,39988605,39973236
39994255,39880119,39901408
39974440,40080859,40073123
39982940,39955892,39978443
39909782,39968560,39961243
40060093,40003101,39850893
39963066,39976090,40025350
39972132,39981434,40045886
39985085,39978322,39986370
39993082,39979240,39917123
39973036,39978545,40015732
39979032,39995355,39981134
39968981,39962257,39967414
39981672,39965581,40006383
39965598,39998650,39940242
39971438,39900441,39978936
39991766,40025256,39975438
39982908,40004674,39974218
39964302,39952214,39975665
39994201,40031238,39968901
39963992,39924248,39968084
39976088,39983499,39985317
39987980,39932337,39963422
39986487,40054599,40000101
39977825,39978776,39957199
39981539,39979026,39979415
39972937,39979412,39969504
39975832,40403299,39981637
39983193,39573321,39978309
39981586,39949405,39976634
39961361,39961041,39973585
39996450,40024743,40001927
39970321,39950373,39927991
39983967,40032506,39947683
39974688,39925710,40024840
39981128,39965712,39927170
39968401,39992926,39984240
39972252,39982293,39999744
40000003,39911712,40001430
39965564,39992667,39969264
39958413,40006157,39935336
39931748,40054295,40049373
40026061,39945321,39965491
39914734,39944636,39961628
40072072,39987489,40006435
39963358,39967768,39957903
39961571,39906236,39929610
39919510,40074457,39971273
40046942,39968227,40028181
39925541,39898563,39966116
39985877,40089682,39893739
40032493,39979708,40073304
39883597,39938147,39950781
40025591,39994406,40013651
40027258,39961817,39977602
39955021,39978212,39937828
40001562,39998990,39986811
39908443,39977243,39925336
39965094,39892467,40020193
40076141,40064235,39871269
39962316,39979772,40064405
39977977,39980547,39990197
39977266,39972269,39965836
39973843,39973096,39968173
39978244,39976106,39937431
39973563,40035822,40085929
39983188,39922863,39914265
39991945,39908165,40031959
39956417,40051753,39890306
40005693,39980223,40058911
39978620,39905595,39895376
39977925,40062972,39954378
39962846,39976956,40075064
39974876,39971838,39883016
39979352,39977830,40082469
39944882,39903614,39880732
40047048,40047569,40071918
39951865,40025706,39988788
39991085,39930025,39961961
39997952,39891342,39998238
39938555,40115898,39905357
39986681,39890810,39971479
39996302,40025495,39934480
39985365,39923043,40007262
39968229,39960651,39873389
39978774,40044533,40125920
39981167,39998690,39938827
39965212,39969557,39946386
39992112,39890479,39968168
39957336,39981795,39931703
40001880,40057221,39923535
39966005,39977913,39984287
39985150,39978855,40058611
39966072,39996283,39988532
40002169,39918125,39962815
39975170,39977426,39972198
39958784,40027907,39985730
39986751,39975108,39981444
39993782,39978926,39968093
39987977,39970172,39975000
39908698,39990975,39979365
39978511,39901697,39988071
40043635,39989815,39965027
39985572,39987515,39997702
39955795,40011849,39985172
39991020,40020632,39963267
39982284,39946765,39964489
39975652,39983462,39936163
39956389,39994001,40027449
39939464,39891077,39862175
40033094,40056653,39989675
39977960,39952856,40064881
39974083,39952164,40068267
39980751,40042383,40007765
39979579,39960421,39932990
39993673,40005834,39903616
39978358,39997039,39966196
39975879,39958565,39979892
39982398,39916427,39976233
39980612,40041662,39963314
39987471,39921189,39976428
39966722,39945986,39981944
39954054,40083456,39909662
39979136,39875750,40029150
40010134,39905166,40019984
39944695,40134424,39945082
39991931,39975362,39958216
39977655,39982598,40001532
39984966,39883456,39952466
39976015,40024239,40017539
39947351,39951324,39941777
39998229,40069976,39962317
39994409,39891857,39882757
39952439,40038178,40088476
40003161,39995570,39966241
39979225,39988113,39910581
39966217,39955666,40061311
39976774,40006673,39958493
39977701,39872566,39973948
39973159,40081866,39981474
39986255,39968599,39967477
39989634,39920754,39996458
39965508,39978252,39968308
39986662,40053454,39892061
39909768,39908790,40064066
40049455,40026244,39967555
39977405,39875664,39987998
39992755,40080804,39987522
39952309,39993637,39890418
39994835,39972484,40077516
39963630,39968004,39934485
39991703,39989893,39989179
39976243,39971175,39975401
39988595,39986575,39989816
39985146,39968808,40010898
39904227,39987860,39935015
40019967,39971197,39948291
39989704,39980813,39914740
39892451,39976954,40055812
40018731,39985931,39980336
39955419,39979494,39857115
40046644,39899394,40071990
39983589,40046177,39968088
39911949,39983373,39979876
40042113,39995568,39993649
39984070,39959959,39962298
39988649,39981716,39957689
39965504,40021011,39982732
39998687,39841300,39896015
39959183,40120586,40092325
39980009,39980752,39938706
39970051,39851544,39992089
40006435,40059024,39975969
39961201,39984204,39969379
39998103,39961802,39974865
39939480,40000045,39876948
39994654,39970898,40078540
39982240,39989414,39974192
39991859,39963970,39972935
39974027,39986674,39992754
39938285,39967578,39974337
40021536,39997863,39972530
39975790,39993107,39893908
39976849,39948403,40071248
40000605,39910372,39965918
39956096,40076439,39903470
39958363,39949823,40049921
39970793,39995779,39987465
39981008,39962926,39950178
39990320,39968690,39977035
39914151,40008009,39943052
40040575,39977011,39998083
39979198,39978345,39976256
39966816,39961769,40011342
39999068,40000051,39945470
39958727,39963657,39957686
40076828,39993064,39979778
39908825,39978768,39971381
39983390,39975387,39988555
39958938,39976466,39970238
39897185,39969840,39960431
40013036,39991137,39946809
40040006,39979102,40010971
39978721,39966741,39980863
39982662,39922587,39979931
39909314,40038886,39952053
40034967,39990526,39983792
39998866,39978183,39909439
39970048,39884715,40043209
39977072,40071148,39991566
40048403,39981000,39867947
39903531,39978533,39978633
39896905,39983762,40069610
39973176,39953026,39968999
39994693,39987918,39983854
39964282,39994967,39995077
39896350,39975600,39973400
40065626,39969073,39952360
39864977,39977927,39986026
40086198,39973556,39979864
39964276,39982912,39972030
39991347,39977434,39974682
39988537,39983087,39981841
39973957,39970699,39994084
39958899,39974154,39963597
39986203,40004904,39974748
39997126,39967030,39980123
39965950,39977368,39958941
39986749,39979090,39977357
39981161,39978294,39978053
39926391,39971658,39982636
40012063,39987752,39963580
39993985,39992396,39913877
39994580,39968179,40041366
39972183,39961294,39979351
39948081,40046827,39975208
39993320,39943475,39877810
39984243,39971954,40069735
39982836,39972859,39961643
39965784,39979891,39983321
40005120,39989230,39899630
39960292,39970548,40054753
39946353,39981787,39968205
40033857,39971129,39941549
39971458,39966101,40038787
39903463,39978157,39942733
40041441,39990220,39981337
39988795,39980061,39983986
39992865,39982537,39981860
39951063,39995509,39970728
39992731,39936427,39974347
39869828,39984568,39980472
40095827,39972562,39988511
39970427,39982128,39982200
39981511,39996742,39973538
39887653,39980287,39964414
40066836,39988282,39978426
39977642,39968859,39918055
39982267,39982364,40032284
39973996,39971823,39981270
39899569,39966168,39891737
40055148,39977967,39966069
39986727,39995854,40075000
39975033,39978530,39951920
39886568,39975948,39984490
40066442,39973882,39953428
39990949,39980584,40000281
39975982,39966721,39963968
39977749,39907025,39977972
39987067,40078667,39970794
39970667,39953000,39979958
39986336,39973012,39968724
39970432,39984796,39975306
39978463,39990808,39995462
39958062,39977742,39952402
40017774,39979133,39889668
39930958,39981402,40070932
40007792,39969496,39952997
39977878,39980549,39969229
39984601,39958927,39987182
39947042,39897220,39970936
39905977,40073460,39982743
40091300,39983982,39922385
39971054,39988565,40019953
39978695,39958977,40003762
39986273,39866969,39957102
39957245,40086596,39892851
39992884,39984803,39996096
39977935,39972637,40048126
39967288,39974871,39965814
39994683,39901464,39972600
39898857,40082757,39978004
40044309,39951767,39985687
39926083,39993765,39978597
40043321,39985443,39971095
39964921,39958357,39984666
39993038,39990155,39985821
39982194,39998377,39977332
39980624,39952216,39960715
39976752,39991573,39950000
39967449,39980610,40001520
39887465,40052928,39972121
40085371,39916766,39981406
39977390,39956727,39981298
39981759,39991443,39950930
39969539,39963967,39987138
39980524,39992711,39976022
39976913,39966176,39893264
39981202,39988990,40047925
39979851,39982849,39981625
39978184,39976614,39878065
39963813,39960496,40068679
39991989,39967643,39887542
39980796,39979269,40047799
