1K,16K,64K,256K,1M
1.15600256E8,3.69381088E8,8.758976E8,1.045538944E9,1.124092288E9
1.1233304E8,4.03201408E8,8.65611136E8,1.051354112E9,1.145495168E9
1.14953096E8,5.19104704E8,8.6350304E8,1.061161472E9,1.12346816E9
1.14964992E8,4.67666688E8,9.05894528E8,1.048882432E9,1.133328256E9
1.15772896E8,5.23558528E8,8.27674304E8,1.042284992E9,1.128269824E9
1.14276568E8,5.23736704E8,8.52363904E8,1.062127424E9,1.145123456E9
1.16249328E8,4.65500576E8,8.70260416E8,1.05945792E9,1.144606848E9
1.14232184E8,3.68651712E8,8.63371456E8,1.045806336E9,1.120023552E9
1.15281744E8,3.6741488E8,9.13646208E8,1.07378048E9,1.145680128E9
1.3341516E8,3.6602384E8,8.32037632E8,1.040845056E9,1.1236352E9
1.16795136E8,3.60308448E8,8.65766912E8,1.060525312E9,1.128395008E9
1.16751504E8,3.67409824E8,8.64544704E8,1.062723072E9,1.145662208E9
1.16767864E8,3.97921856E8,8.67537792E8,1.041406016E9,1.139072384E9
1.04854768E8,5.62283392E8,7.55643712E8,1.0810848E9,1.139727488E9
1.14513432E8,4.58209856E8,9.05909952E8,1.043511936E9,1.139881472E9
1.13732E8,3.603912E8,8.68865152E8,1.056170112E9,1.140117504E9
1.16315592E8,3.70656096E8,8.62039872E8,1.056541504E9,1.140432384E9
1.14150032E8,5.22128448E8,8.64933824E8,1.047161024E9,1.144957312E9
1.13392824E8,5.18821888E8,9.11649664E8,1.075853952E9,1.144377344E9
1.15794344E8,4.63239072E8,8.72696768E8,1.04498496E9,1.147810688E9
1.1383428E8,3.66520224E8,8.29564672E8,1.044726912E9,1.12188928E9
1.1564036E8,3.71973664E8,8.72957376E8,1.067361728E9,1.1454752E9
1.18367008E8,3.66573952E8,8.50134528E8,1.049538176E9,1.124020352E9
1.16430696E8,3.59856224E8,8.64979392E8,1.051710464E9,1.146036992E9
1.14142224E8,3.683928E8,8.60034752E8,1.045962304E9,1.124036992E9
1.13936736E8,3.76603488E8,8.68193344E8,1.061707136E9,1.145099392E9
9.6562376E7,5.20475872E8,8.58448576E8,1.056502208E9,1.123750656E9
1.54772416E8,5.17275392E8,8.7937216E8,1.048275968E9,1.134651136E9
1.09752624E8,4.61243968E8,8.69454144E8,1.045764032E9,1.132543488E9
1.13858904E8,3.66311264E8,8.9873504E8,1.064353408E9,1.150221056E9
1.15303008E8,5.92757248E8,8.36384832E8,1.057518208E9,1.117349888E9
1.16448328E8,4.67014208E8,7.65035904E8,1.047844288E9,1.143936E9
1.17300672E8,5.11247456E8,9.21564736E8,1.04460288E9,1.146850688E9
1.10934848E8,3.67231872E8,8.54908608E8,1.063488128E9,1.139211648E9
1.15340248E8,5.26828768E8,8.73777344E8,1.059298816E9,1.118567552E9
1.14349752E8,4.58672192E8,8.5233664E8,9.80209664E8,1.144943232E9
1.1507612E8,3.66359904E8,8.6833696E8,1.086512256E9,1.14587392E9
1.15486776E8,5.700848E8,8.75672256E8,1.037558016E9,1.140628224E9
1.15468104E8,5.22728896E8,8.64352128E8,1.060072128E9,1.13883584E9
1.17229168E8,5.27017888E8,8.65653312E8,1.061465472E9,1.140901248E9
1.15732704E8,4.61333088E8,8.48614976E8,1.04168704E9,1.122648192E9
1.18952736E8,3.62959104E8,8.7556928E8,1.0588896E9,1.150850816E9
1.18685912E8,3.71229696E8,8.62637184E8,1.057179328E9,1.138464512E9
1.14293552E8,3.69157792E8,8.6600704E8,1.050146944E9,1.139276672E9
1.1614132E8,3.69555104E8,7.37648448E8,1.039267264E9,1.140637312E9
1.09915472E8,3.65018464E8,9.04986304E8,1.066241024E9,1.140710528E9
1.11325104E8,5.2432368E8,8.78281152E8,1.055557824E9,1.138694272E9
1.14066704E8,4.5936224E8,8.55566912E8,1.049157056E9,1.140063104E9
1.17308928E8,3.6991568E8,8.7647104E8,1.042419968E9,1.138624384E9
1.16098168E8,5.21013088E8,8.60727552E8,1.064905984E9,1.138901248E9
1.13778584E8,4.59074912E8,9.06841856E8,1.056867328E9,1.14084032E9
1.1193696E8,3.68655104E8,8.32787904E8,1.048983872E9,1.140166528E9
1.14560656E8,3.67319584E8,8.7174336E8,1.041115072E9,1.139920384E9
1.13128568E8,5.25841856E8,8.5639232E8,1.064729728E9,1.138939392E9
1.15011264E8,5.1865872E8,8.69657408E8,1.05746016E9,1.137993984E9
1.16069864E8,4.59908864E8,8.74620352E8,1.046422656E9,1.12071232E9
1.13835576E8,3.68627072E8,8.48985408E8,1.0745408E9,1.15048128E9
1.14378528E8,5.2605968E8,8.78860096E8,1.038943296E9,1.140058112E9
1.16326408E8,4.59467744E8,8.56620416E8,1.050232256E9,1.136548608E9
1.01121432E8,3.6200896E8,8.63663936E8,1.052592192E9,1.140403072E9
1.15223296E8,3.69499648E8,8.6719808E8,1.045940032E9,1.139935872E9
1.05458536E8,3.66738624E8,9.08592704E8,1.056819712E9,1.119918848E9
1.11888112E8,5.23323904E8,8.37851008E8,1.05381792E9,1.145389568E9
1.14963672E8,4.50421248E8,8.58765248E8,1.052259904E9,1.14505152E9
1.16273656E8,3.68143616E8,8.6613248E8,1.04840864E9,1.140762752E9
1.0980444E8,3.68658496E8,7.57625984E8,1.047436096E9,1.118941184E9
1.15012592E8,5.28693184E8,9.11615936E8,1.075239936E9,1.133795072E9
1.16185848E8,5.20428448E8,8.62192064E8,1.04389152E9,1.133739136E9
1.133594E8,4.61202752E8,8.67461376E8,1.048591552E9,1.14492544E9
1.11483968E8,5.38079168E8,8.73217088E8,9.80694464E8,1.123795968E9
1.14916112E8,5.15561888E8,8.53169472E8,1.083529088E9,1.145752448E9
1.12901224E8,4.59032768E8,7.35948544E8,1.026771072E9,1.14429824E9
1.02406552E8,3.68553184E8,9.07824576E8,1.073928192E9,1.119414656E9
1.128872E8,5.15123712E8,8.68106176E8,1.063473088E9,1.149080448E9
1.153642E8,4.611496E8,8.71820544E8,1.037467584E9,1.139564928E9
1.6588424E8,5.22829696E8,8.65481216E8,1.082493184E9,1.140720512E9
1.172938E8,5.21866176E8,9.03413824E8,1.043339264E9,1.139928448E9
1.13597632E8,4.58149472E8,8.66617984E8,1.057533568E9,1.138658304E9
1.13022448E8,3.60806496E8,8.19503168E8,1.059594752E9,1.140305792E9
9.89756E7,3.70590848E8,8.65795008E8,1.047556608E9,1.118755968E9
1.14815832E8,3.66899264E8,8.74949248E8,1.065480832E9,1.132887168E9
1.145948E8,3.6841232E8,8.54608448E8,1.04604E9,1.150265984E9
1.14718368E8,3.65797888E8,8.71801536E8,1.073440512E9,1.139628032E9
1.13512528E8,3.68521792E8,8.66262592E8,9.81915136E8,1.139485312E9
1.14879144E8,3.69944768E8,8.49103616E8,1.069803392E9,1.138493696E9
1.15751456E8,3.66699136E8,8.6959008E8,1.05829856E9,1.11911168E9
1.12912696E8,3.66305408E8,8.66121856E8,1.045651648E9,1.14549632E9
1.10399648E8,3.67194816E8,8.7430976E8,1.055321472E9,1.143885312E9
1.13913376E8,3.6900624E8,9.00852672E8,1.059774144E9,1.139566976E9
1.14369368E8,3.6691776E8,8.34550336E8,1.045622592E9,1.140480512E9
1.17215424E8,5.20254144E8,8.64451328E8,1.054462976E9,1.11898048E9
1.14242632E8,4.62839776E8,8.66196928E8,1.042029632E9,1.1512576E9
1.1445576E8,3.66394304E8,8.61869248E8,1.061960384E9,1.13896512E9
1.13426272E8,5.27568736E8,8.86701696E8,1.045552128E9,1.12004288E9
1.15219328E8,5.17621792E8,8.32783552E8,1.07421888E9,1.145325056E9
1.15429456E8,4.47220928E8,8.57373248E8,1.04348224E9,1.123296E9
1.16460528E8,3.69526112E8,8.61510784E8,1.074028672E9,1.145237888E9
1.13178504E8,3.667504E8,8.66127744E8,1.045538048E9,1.123652608E9
9.9342352E7,5.25261792E8,8.57701888E8,1.07313856E9,1.145092224E9
9.2487256E7,4.59095968E8,8.77752448E8,1.046017856E9,1.123286784E9
1.00619816E8,3.6717712E8,8.58724928E8,1.0749184E9,1.149810816E9
9.9145368E7,3.6823088E8,9.06683776E8,1.04691104E9,1.120199424E9
1.11728096E8,3.70147584E8,8.26752704E8,1.072445312E9,1.133966976E9
1.11962024E8,5.00616384E8,9.17028928E8,1.045209856E9,1.132106112E9
1.09841824E8,4.60569472E8,8.71590208E8,1.071713536E9,1.144953088E9
1.104948E8,3.6792096E8,8.25842624E8,1.044881344E9,1.139711232E9
1.14438728E8,5.25976672E8,8.57668544E8,1.048166016E9,1.146204672E9
1.13977E8,5.46086272E8,8.74013696E8,1.055109696E9,1.139225472E9
1.14548848E8,5.06819872E8,8.67283904E8,1.058723136E9,1.11855808E9
1.13404392E8,4.57450016E8,8.54810368E8,1.046908928E9,1.14529792E9
1.15354896E8,3.68892224E8,8.7773312E8,1.04928352E9,1.14310016E9
1.03941456E8,3.68614304E8,8.51753664E8,1.045132992E9,1.120361856E9
1.16846992E8,5.22046688E8,8.68319296E8,1.04991008E9,1.134357248E9
1.05249864E8,4.48766304E8,9.11810816E8,1.056480384E9,1.133353856E9
1.15446776E8,3.70654368E8,8.20498048E8,1.051403776E9,1.144948736E9
1.13059496E8,5.24917152E8,8.59713536E8,1.035300096E9,1.139615616E9
1.16486304E8,4.62250048E8,8.69894912E8,1.064764672E9,1.145649408E9
1.17026128E8,3.66993504E8,8.75398016E8,1.025948416E9,1.138696064E9
1.1425176E8,3.68207136E8,8.51254016E8,1.043934976E9,1.139366272E9
1.131388E8,3.6749168E8,8.78139008E8,1.061663168E9,1.139947904E9
1.1590708E8,5.30382624E8,8.53292416E8,1.047649216E9,1.140451072E9
1.16733792E8,5.16762464E8,8.75562112E8,9.83005888E8,1.119942272E9
1.03101288E8,4.59273856E8,8.54778496E8,1.069011776E9,1.150592256E9
1.0483828E8,3.67665632E8,8.61335744E8,1.061498048E9,1.120171392E9
1.0435472E8,3.70043168E8,8.67616576E8,1.042586752E9,1.133638784E9
9.993804E7,5.16583968E8,8.74024384E8,1.063927488E9,1.146174464E9
1.12939472E8,4.60938336E8,8.7880096E8,1.05477056E9,1.144763648E9
1.10152776E8,3.65096736E8,8.5507424E8,1.046506112E9,1.13997888E9
1.11106168E8,3.72021184E8,8.79439744E8,1.050793536E9,1.13883264E9
1.12637984E8,3.67778048E8,8.44450816E8,9.83825344E8,1.120442112E9
1.15680496E8,5.21774304E8,8.82831616E8,1.07094016E9,1.15040832E9
1.11816792E8,4.609928E8,8.5182496E8,1.059008704E9,1.117477632E9
1.14603984E8,3.68914368E8,8.67548416E8,1.045303232E9,1.133753344E9
1.16235816E8,5.25822816E8,8.61290496E8,1.055914368E9,1.13577024E9
1.13275936E8,4.60092704E8,7.34267456E8,1.059932544E9,1.13384064E9
1.13984792E8,3.69177376E8,9.15225792E8,1.046811712E9,1.128186752E9
1.16191248E8,5.18460448E8,8.58405888E8,1.069848512E9,1.144893824E9
1.13960112E8,4.58191456E8,8.79147392E8,1.042377472E9,1.12402624E9
1.1755992E8,3.69543168E8,8.51083072E8,1.06177408E9,1.144610816E9
1.14955736E8,3.68785088E8,9.14251776E8,1.037691648E9,1.139045632E9
1.13382536E8,3.66038912E8,8.20261504E8,1.048909504E9,1.139783168E9
1.1514104E8,3.6704992E8,8.84040192E8,1.042445824E9,1.145544448E9
1.16371088E8,3.71549504E8,9.09893568E8,1.063490816E9,1.13891648E9
1.12208256E8,3.6690096E8,8.2886848E8,1.044883456E9,1.137238016E9
1.11477752E8,5.21070816E8,8.71172608E8,1.054278016E9,1.142801024E9
1.05215528E8,4.60820224E8,8.48133696E8,1.041898176E9,1.13828672E9
1.31487248E8,5.22903168E8,8.83781376E8,1.063999104E9,1.139742848E9
1.1742188E8,5.22725472E8,8.53179776E8,1.04425984E9,1.13800448E9
1.16510744E8,4.65594048E8,8.64248256E8,1.077633792E9,1.120477312E9
1.09256184E8,3.65731008E8,8.54944E8,1.024285568E9,1.145330816E9
1.0814084E8,3.71112608E8,8.66669696E8,1.072244608E9,1.139438592E9
1.1401728E8,5.26037184E8,8.6903264E8,1.043145024E9,1.14086976E9
1.14357592E8,4.60967584E8,8.77358848E8,1.06131584E9,1.140434304E9
1.11088888E8,3.6747312E8,8.6432992E8,1.046939712E9,1.120481536E9
1.16414432E8,3.67876992E8,8.54130496E8,1.07272576E9,1.133962368E9
1.14534416E8,3.67931968E8,9.1719712E8,1.0426832E9,1.126910848E9
1.16099512E8,5.29014784E8,8.1903328E8,1.061885952E9,1.133012224E9
1.13606672E8,5.19200672E8,8.78674304E8,1.040638912E9,1.144802304E9
1.17101496E8,4.59376704E8,8.44412928E8,1.066352064E9,1.123446528E9
1.1464472E8,3.67163648E8,8.83060672E8,1.041579392E9,1.145931392E9
1.13533144E8,3.71650496E8,8.52329792E8,1.06175648E9,1.13915968E9
1.11263168E8,5.20840128E8,8.66203904E8,1.042742656E9,1.139538048E9
1.15717968E8,4.60448864E8,8.76551424E8,1.061760832E9,1.140552064E9
1.04741648E8,3.67151008E8,8.52972864E8,1.0472352E9,1.14015296E9
1.13163144E8,3.67753536E8,8.7899648E8,1.053225728E9,1.141453696E9
1.1062192E8,3.69560224E8,8.55327936E8,1.044425152E9,1.141043328E9
1.16299352E8,3.67548224E8,8.6669312E8,1.062377728E9,1.138863744E9
1.13122168E8,3.67536416E8,8.5510048E8,1.038491904E9,1.140628992E9
1.17128928E8,3.69179936E8,8.65124352E8,1.080092672E9,1.13926656E9
1.15166232E8,3.67878656E8,8.69399872E8,9.7846944E8,1.139586176E9
1.540832E8,3.69113504E8,8.63465792E8,1.068756928E9,1.13792832E9
1.11723104E8,5.19214144E8,9.02602176E8,1.041670016E9,1.121419776E9
1.146618E8,4.61200096E8,8.37250304E8,1.063366656E9,1.148915072E9
1.14926672E8,3.66740288E8,8.75914432E8,1.04698976E9,1.120253312E9
1.19022112E8,5.16052416E8,8.52115392E8,1.068342592E9,1.144853376E9
1.1820052E8,4.6067024E8,9.15075264E8,1.04245344E9,1.139241088E9
1.13934144E8,3.67804256E8,8.16812032E8,1.06117024E9,1.12870528E9
1.12717968E8,3.68258016E8,8.71284096E8,1.060633856E9,1.148102656E9
1.09412776E8,5.26854752E8,7.30315136E8,1.046590912E9,1.120481024E9
1.15846672E8,4.5557568E8,9.12242304E8,1.05502752E9,1.13284224E9
1.16249328E8,3.61290432E8,8.74775808E8,1.058689408E9,1.1501472E9
1.12621488E8,5.23079232E8,8.50539008E8,1.04666784E9,1.138647296E9
1.14703896E8,5.2097408E8,8.77330112E8,1.053705664E9,1.139683456E9
1.12915248E8,4.65235296E8,8.55078784E8,1.06150816E9,1.140143232E9
1.18966888E8,3.68482752E8,8.61048256E8,1.045755008E9,1.139583872E9
1.13427544E8,5.1510544E8,8.63406336E8,1.064770944E9,1.139815296E9
1.13901704E8,4.73566112E8,8.62777856E8,1.050670592E9,1.139355776E9
1.11607144E8,4.01016576E8,9.12027776E8,1.05045248E9,1.138632704E9
1.14432192E8,5.24368384E8,8.23744448E8,1.043565568E9,1.139170304E9
1.14164376E8,4.56995296E8,8.75187328E8,1.063206784E9,1.140381184E9
1.1453704E8,3.6868992E8,8.56715648E8,1.057210304E9,1.118800512E9
1.16676584E8,3.6739296E8,8.77093184E8,1.04660544E9,1.137548544E9
1.09102408E8,5.29529536E8,8.4965824E8,1.074771328E9,1.133293952E9
1.14293552E8,4.61318432E8,7.39846784E8,1.042868864E9,1.133486464E9
1.13845944E8,3.68340224E8,9.04885312E8,1.04737152E9,1.144615296E9
1.15512128E8,3.69956736E8,8.6674592E8,1.053791936E9,1.139250944E9
9.8069984E7,3.71326208E8,9.13631744E8,1.060861504E9,1.144780672E9
1.10533872E8,5.138944E8,8.70071168E8,1.045543168E9,1.139441536E9
1.12190632E8,4.610632E8,8.29687296E8,1.055344512E9,1.133462656E9
1.13737176E8,3.6635488E8,8.52779584E8,1.042996224E9,1.140635776E9
1.17139912E8,3.68935616E8,8.79194496E8,1.062333248E9,1.145513344E9
1.14872544E8,3.6900112E8,7.570336E8,1.025195008E9,1.139981312E9
1.17785624E8,5.22976672E8,9.1224096E8,1.074475904E9,1.145352064E9
1.13257976E8,4.56791776E8,8.57392768E8,1.038142336E9,1.128876544E9
1.14351056E8,3.7120384E8,8.70914176E8,1.060853568E9,1.14994176E9
1.13733296E8,3.6741744E8,8.63239872E8,1.049325248E9,1.13961856E9
1.16946752E8,3.6915696E8,7.36847552E8,1.069914688E9,1.138896896E9
1.13865384E8,5.2321264E8,9.18147136E8,1.044436672E9,1.140103808E9
1.14668376E8,4.60725984E8,8.5715168E8,1.07271456E9,1.138000384E9
1.01229944E8,5.87623936E8,8.7430144E8,1.046252544E9,1.120493568E9
1.59065952E8,4.83172E8,8.5518048E8,1.066651584E9,1.145542528E9
1.18794472E8,5.11492576E8,8.68625792E8,1.04543008E9,1.121237376E9
1.1381744E8,3.67416576E8,8.62898816E8,1.073523328E9,1.145671424E9
8.0506872E7,3.68988352E8,8.61137536E8,1.044075008E9,1.139202304E9
6.2094444E7,5.2386016E8,9.137648E8,1.074162048E9,1.121900544E9
1.07599776E8,4.61089792E8,8.23479488E8,1.043580032E9,1.14985024E9
1.14743376E8,3.6496768E8,8.74161728E8,1.053331456E9,1.118661632E9
1.11801792E8,3.69238688E8,8.54673408E8,1.041864256E9,1.144877568E9
1.1374752E8,3.68442016E8,8.7838368E8,1.062714688E9,1.123936896E9
1.12561912E8,5.29901344E8,8.47750592E8,1.046807872E9,1.144795008E9
1.09640704E8,5.06495808E8,8.6603168E8,1.06774016E9,1.145569664E9
1.1210008E8,4.6058272E8,8.66837504E8,1.7067552E8,1.139425792E9
1.14280488E8,3.67532192E8,8.7578848E8,1.07697152E9,1.138886656E9
1.139796E8,3.54839552E8,8.52538752E8,1.056193216E9,1.138592512E9
1.11715608E8,3.68109728E8,8.58857472E8,1.045345472E9,1.139367168E9
1.01313016E8,5.19845088E8,8.77949888E8,1.060545984E9,1.120282752E9
1.15092016E8,4.59172416E8,8.68497344E8,1.047152576E9,1.144752128E9
1.01313016E8,5.27101248E8,8.69598336E8,1.07089536E9,1.145974656E9
9.5305264E7,5.26371168E8,8.50254272E8,1.044483136E9,1.120747008E9
1.30826696E8,4.57828288E8,9.11115008E8,1.00096032E9,1.145391872E9
1.065462E8,3.69294112E8,8.24453312E8,1.062546176E9,1.145116544E9
1.14543608E8,3.6676048E8,8.72382656E8,1.061081408E9,1.13865024E9
1.15811784E8,3.70450112E8,8.6051456E8,1.043380608E9,1.139455616E9
1.15892312E8,5.20272736E8,7.59098816E8,1.002917504E9,1.140152448E9
1.09393624E8,5.2288432E8,9.10289536E8,1.08004928E9,1.139913728E9
1.1445576E8,4.54859456E8,9.07582528E8,1.044894464E9,1.139490688E9
1.1460792E8,3.69461248E8,8.25543296E8,1.052986176E9,1.138728448E9
1.1633724E8,3.68816544E8,8.65809088E8,1.061545152E9,1.139072512E9
1.16339944E8,3.69739584E8,8.75328576E8,1.04614688E9,1.140152576E9
1.15196752E8,5.18238752E8,8.6352288E8,1.073476096E9,1.11718976E9
1.15303008E8,4.59176352E8,8.56096768E8,1.02421792E9,1.131890432E9
1.07163904E8,3.69381088E8,8.82884032E8,1.0181152E9,1.12837696E9
1.15237912E8,5.2299888E8,9.05992E8,1.061243264E9,1.133572736E9
1.17333704E8,5.2002752E8,8.28029824E8,1.058440832E9,1.145284224E9
1.17637368E8,4.5935696E8,8.55453696E8,1.04589984E9,1.144945792E9
1.13628616E8,3.68068224E8,8.58979712E8,1.055067968E9,1.138825216E9
1.15206048E8,5.27175904E8,8.6944352E8,1.06194272E9,1.139438592E9
1.01750104E8,5.1818336E8,7.32045952E8,1.045926848E9,1.11858176E9
9.1807128E7,4.61269216E8,9.14822848E8,1.052913856E9,1.148139264E9
1.18376808E8,3.66636096E8,8.57139072E8,1.062620288E9,1.121085952E9
1.0999648E8,3.69643072E8,8.75484288E8,1.04485696E9,1.130280704E9
1.10981624E8,3.64686496E8,8.99853312E8,1.073815552E9,1.133447424E9
1.15801048E8,5.24717472E8,8.32137152E8,1.04470176E9,1.13245824E9
1.18601456E8,4.60014656E8,8.6421088E8,1.068899264E9,1.128295168E9
1.12869368E8,3.67195648E8,7.7435712E8,1.04668032E9,1.144836224E9
1.14858032E8,5.27613984E8,9.05356288E8,1.070111488E9,1.123012864E9
1.11562312E8,5.2097408E8,8.62375616E8,1.042377984E9,1.144288512E9
1.09523024E8,4.54664256E8,8.73955136E8,1.0582496E9,1.14037056E9
1.159864E8,3.488088E8,8.58290816E8,1.059055552E9,1.139108096E9
1.14043288E8,3.71594368E8,8.79380544E8,1.046077248E9,1.144031104E9
9.3409056E7,5.2140192E8,8.54154496E8,1.056709376E9,1.13926784E9
1.13595056E8,5.2175728E8,9.14773184E8,1.058529664E9,1.139024768E9
1.13910784E8,4.59524512E8,8.29540928E8,1.047749184E9,1.139511936E9
1.12871912E8,3.65833856E8,8.65887488E8,1.042176448E9,1.140566912E9
1.17015168E8,5.2818704E8,8.5556576E8,1.062048512E9,1.13919744E9
1.15609608E8,4.5928048E8,8.60684736E8,1.05975616E9,1.140409088E9
1.11824296E8,3.69862656E8,8.67758912E8,1.045289216E9,1.139107968E9
1.11511304E8,3.67332224E8,8.63565952E8,1.055367232E9,1.14003072E9
1.14310536E8,5.26984928E8,8.7734208E8,1.057411648E9,1.138287616E9
1.14665752E8,5.76549568E8,9.02252224E8,1.043386944E9,1.120449152E9
1.17550248E8,4.57182048E8,8.28587328E8,1.057977984E9,1.144923264E9
1.13787648E8,3.68292768E8,8.83889984E8,1.059103296E9,1.139253504E9
1.11928184E8,3.69028384E8,8.34364288E8,1.046003712E9,1.140691328E9
1.08505768E8,5.92803328E8,8.574112E8,1.055486848E9,1.143816064E9
1.13708728E8,4.7893008E8,8.69891392E8,1.058005568E9,1.138839168E9
1.11589704E8,5.06961184E8,8.7627296E8,1.044481792E9,1.13970688E9
1.13809664E8,5.24242944E8,8.49004544E8,1.057445696E9,1.120939136E9
1.1258472E8,5.27772384E8,8.77352896E8,1.059035904E9,1.146002304E9
1.1298924E8,4.63447072E8,8.54196608E8,1.048309056E9,1.139441792E9
1.15956824E8,3.66887488E8,8.76145792E8,1.04192992E9,1.145033344E9
1.17537816E8,3.68584608E8,8.54155584E8,1.061768768E9,1.138918656E9
1.14525232E8,5.1952272E8,9.14754816E8,1.058597952E9,1.138329216E9
1.13768232E8,4.65777024E8,8.6923808E8,1.046255168E9,1.120380544E9
1.13192592E8,3.68004768E8,8.28076992E8,1.07468736E9,1.145768192E9
1.14697312E8,3.65505408E8,8.69204992E8,1.0447376E9,1.138098432E9
1.15550824E8,3.70206688E8,8.51996288E8,1.066464064E9,1.145291392E9
1.05810024E8,3.69725056E8,8.79992384E8,1.045460416E9,1.139704064E9
1.113028E8,3.66112608E8,7.51853184E8,1.073717376E9,1.138996352E9
1.13032656E8,3.67158592E8,9.11952448E8,1.045188864E9,1.137891072E9
1.17137168E8,3.66624352E8,8.70648768E8,1.052806848E9,1.1350944E9
1.1448984E8,5.89277376E8,8.57178048E8,1.063005952E9,1.147577728E9
1.14010776E8,4.8611824E8,8.7275264E8,1.042147136E9,1.120272512E9
1.16087392E8,5.09156864E8,8.96649856E8,1.053064576E9,1.13363456E9
1.1307868E8,3.66926176E8,8.3771392E8,1.065019456E9,1.145869312E9
1.15557504E8,3.69590976E8,8.55485696E8,1.030872192E9,1.142764544E9
1.09816496E8,5.30533888E8,8.77689792E8,9.95082112E8,1.140367488E9
1.175696E8,4.59717248E8,8.60330688E8,1.063374656E9,1.139859456E9
1.17291048E8,3.6266624E8,9.01530368E8,1.058488064E9,1.118604928E9
1.15159616E8,3.68067392E8,8.3195648E8,1.045168832E9,1.132453632E9
1.1157352E8,3.65346848E8,8.62075904E8,1.056788288E9,1.149916544E9
1.1345072E8,5.27929088E8,8.71546304E8,1.056862912E9,1.13996736E9
1.13381248E8,4.58321376E8,8.65017984E8,1.047458048E9,1.118608512E9
1.15580208E8,3.6821648E8,8.51638016E8,1.057199872E9,1.145655296E9
1.12847712E8,3.69208896E8,8.97233088E8,1.060083968E9,1.138862592E9
1.14760488E8,3.71560736E8,8.82436096E8,1.044685632E9,1.145211136E9
1.14516056E8,5.21806624E8,8.28585088E8,9.99777792E8,1.139242752E9
1.17053528E8,5.17891488E8,8.58191808E8,1.062202304E9,1.138620288E9
1.15326952E8,4.64187872E8,8.62939584E8,1.060488E9,1.1202976E9
1.172168E8,3.67268128E8,8.59812864E8,1.045021568E9,1.14465984E9
1.14464928E8,5.28024928E8,8.75071296E8,1.04898816E9,1.139239552E9
1.15573536E8,5.22065408E8,8.58491136E8,1.03641664E9,1.140604672E9
1.15723328E8,4.60264768E8,8.80442752E8,9.98448512E8,1.137863808E9
1.16142672E8,3.61699616E8,7.55582144E8,1.062488896E9,1.144888576E9
1.1578228E8,3.69277056E8,9.08333504E8,1.0626128E9,1.12032E9
1.14249144E8,5.2352592E8,8.6676352E8,1.043706496E9,1.145110528E9
1.1362216E8,5.19445088E8,9.08576E8,1.053223104E9,1.139197056E9
1.16479528E8,4.63547744E8,8.7479136E8,1.062358336E9,1.14415872E9
1.1261768E8,3.67384512E8,8.64083712E8,1.046047744E9,1.140200192E9
1.15028472E8,5.29020032E8,8.2817664E8,1.055974016E9,1.140224512E9
9.550004E7,5.20806208E8,8.58465792E8,1.04283488E9,1.115230976E9
1.13606672E8,4.61064512E8,8.61799616E8,1.05910464E9,1.133369856E9
1.12926728E8,3.66319648E8,8.6763072E8,1.047846016E9,1.145040896E9
1.14891032E8,5.26281184E8,8.7422496E8,1.05420896E9,1.138975616E9
1.15794344E8,4.59065664E8,8.52030272E8,1.062115456E9,1.14306368E9
1.14863312E8,3.70008064E8,8.67628416E8,1.043158976E9,1.139462144E9
1.14786832E8,3.67335584E8,8.60739136E8,1.056285568E9,1.038886848E9
1.13453288E8,5.24359776E8,8.767616E8,1.06170496E9,1.145068288E9
1.155308E8,5.25279072E8,8.63821248E8,1.044241984E9,1.13907456E9
1.16033512E8,4.64756896E8,8.52948928E8,1.055473792E9,1.140752512E9
1.16144016E8,3.68318176E8,8.6138784E8,1.062096128E9,1.139747712E9
1.14345824E8,3.68858208E8,8.82073664E8,1.042553664E9,1.1401568E9
1.13322144E8,5.24157088E8,8.69449408E8,1.062385728E9,1.137758336E9
1.06122192E8,4.6755056E8,8.55333632E8,1.057649344E9,1.139993088E9
1.124404E8,3.66685696E8,8.62345408E8,1.045347712E9,1.139841536E9
1.12679864E8,3.67463808E8,8.47987584E8,1.002572992E9,1.120255104E9
1.1325156E8,3.72649408E8,8.78571776E8,1.060615424E9,1.144778496E9
1.14426952E8,3.68088544E8,8.78940928E8,1.041136256E9,1.138770176E9
1.13314448E8,5.29731136E8,8.54237696E8,9.92418816E8,1.145665152E9
1.1602004E8,5.17098144E8,8.80343424E8,1.063273472E9,1.138881792E9
1.14077112E8,4.65367904E8,8.46695232E8,1.061554816E9,1.121248768E9
1.14074512E8,3.71818912E8,8.69897344E8,1.031724224E9,1.145278208E9
1.1331188E8,5.25850496E8,8.72891968E8,9.78901952E8,1.139089792E9
1.16311528E8,4.65052736E8,8.55269632E8,1.032264256E9,1.140739328E9
1.1696316E8,5.29729408E8,8.5537248E8,1.04166496E9,1.139766912E9
1.16396824E8,5.27650528E8,9.21421504E8,1.061580352E9,1.140472448E9
1.04992384E8,4.46796352E8,8.30873216E8,1.040797632E9,1.139906048E9
1.12137792E8,3.77852192E8,8.68834432E8,1.062599104E9,1.14080384E9
1.09410392E8,3.66081632E8,8.63659264E8,1.046297856E9,1.140291328E9
1.16965904E8,3.67705344E8,8.53134272E8,1.053239168E9,1.138065152E9
1.15935304E8,3.69069216E8,9.1419296E8,1.058322624E9,1.138632704E9
