1B,32B,1024B
0.17712299525737762,0.14367400109767914,0.1460849940776825
0.1737709939479828,0.13623499870300293,0.15624399483203888
0.16586799919605255,0.14425799250602722,0.13785900175571442
0.15885299444198608,0.1412460058927536,0.19006800651550293
0.17242099344730377,0.13836999237537384,0.15941999852657318
0.16426199674606323,0.14639300107955933,0.13415899872779846
0.25025999546051025,0.14379900693893433,0.1443289965391159
0.16441099345684052,0.1461150050163269,0.13935799896717072
0.1800449937582016,0.1377909928560257,0.15688499808311462
0.17138700187206268,0.14643099904060364,0.13851599395275116
0.15659500658512115,0.14219699800014496,0.13845700025558472
0.15282200276851654,0.14318199455738068,0.13881699740886688
0.15035900473594666,0.1355469971895218,0.13995200395584106
0.1534470021724701,0.13736599683761597,0.14154300093650818
0.14956699311733246,0.14609600603580475,0.1372459977865219
0.1656779944896698,0.15144599974155426,0.13022300601005554
0.15490299463272095,0.14470799267292023,0.15857799351215363
0.15027399361133575,0.13325299322605133,0.15054400265216827
0.16786199808120728,0.14353999495506287,0.13833199441432953
0.15404300391674042,0.14397600293159485,0.13276800513267517
0.15639999508857727,0.1445930004119873,0.13912199437618256
0.16816399991512299,0.1337909996509552,0.1337050050497055
0.1582760065793991,0.1433209925889969,0.135125994682312
0.15225400030612946,0.1426749974489212,0.1343279927968979
0.15398499369621277,0.1545020043849945,0.13799400627613068
0.1494400054216385,0.14306500554084778,0.1366329938173294
0.18347400426864624,0.1343809962272644,0.13539999723434448
0.15234200656414032,0.12734699249267578,0.13539700210094452
0.1490049958229065,0.13933199644088745,0.15405899286270142
0.1589130014181137,0.14433600008487701,0.16526199877262115
0.198512002825737,0.16569800674915314,0.2097419947385788
0.13563400506973267,0.13825400173664093,0.15035100281238556
0.14702099561691284,0.14918699860572815,0.14530999958515167
0.14719200134277344,0.14176900684833527,0.15207700431346893
0.13940000534057617,0.14438900351524353,0.1387230008840561
0.1474989950656891,0.1391409933567047,0.14178000390529633
0.1425119936466217,0.14673100411891937,0.13764899969100952
0.14441099762916565,0.14030200242996216,0.1379300057888031
0.149167001247406,0.1483519971370697,0.14106999337673187
0.14553499221801758,0.12365499883890152,0.13955499231815338
0.13922899961471558,0.13728299736976624,0.13834699988365173
0.140952005982399,0.13853900134563446,0.14123499393463135
0.14855800569057465,0.20689499378204346,0.135576993227005
0.14755800366401672,0.15465299785137177,0.13893799483776093
0.14792700111865997,0.17156699299812317,0.1484609991312027
0.13813500106334686,0.13714499771595,0.16067299246788025
0.1446020007133484,0.14318199455738068,0.13706499338150024
0.14677099883556366,0.14381800591945648,0.1383100003004074
0.1483049988746643,0.1298920065164566,0.16617199778556824
0.14595000445842743,0.1399960070848465,0.1476300060749054
0.146137997508049,0.14047199487686157,0.14071600139141083
0.14678099751472473,0.14235900342464447,0.13903599977493286
0.14918899536132812,0.12365899980068207,0.15755100548267365
0.163099005818367,0.1511790007352829,0.1464190036058426
0.12085100263357162,0.13542599976062775,0.13453899323940277
0.13211800158023834,0.14773599803447723,0.1399109959602356
0.1460990011692047,0.13624300062656403,0.14651000499725342
0.1520400047302246,0.13479800522327423,0.1394529938697815
0.13589699566364288,0.14292599260807037,0.14079900085926056
0.14350999891757965,0.1484149992465973,0.13460299372673035
0.1445620059967041,0.14441600441932678,0.1592389941215515
0.1411059945821762,0.1371379941701889,0.14761799573898315
0.15061800181865692,0.1425500065088272,0.14246399700641632
0.13559599220752716,0.1386220008134842,0.13621999323368073
0.15834200382232666,0.15822400152683258,0.1472190022468567
0.1412619948387146,0.14338600635528564,0.1557839959859848
0.14011000096797943,0.11986199766397476,0.13885599374771118
0.13433200120925903,0.14157800376415253,0.13826799392700195
0.14378400146961212,0.13837400078773499,0.14236299693584442
0.14138899743556976,0.14267399907112122,0.13739299774169922
0.12003099918365479,0.14146000146865845,0.1400430053472519
0.13868600130081177,0.13721999526023865,0.14321300387382507
0.13732899725437164,0.1498589962720871,0.1444229930639267
0.14152400195598602,0.14345300197601318,0.1485300064086914
0.1419149935245514,0.16119399666786194,0.13651999831199646
0.1416970044374466,0.13504299521446228,0.13077199459075928
0.11487700045108795,0.1372079998254776,0.1380160003900528
0.14421199262142181,0.14487800002098083,0.14028400182724
0.1434520035982132,0.14634500443935394,0.14109599590301514
0.14098000526428223,0.12516699731349945,0.14131799340248108
0.14170099794864655,0.11088400334119797,0.14461499452590942
0.14449800550937653,0.13530999422073364,0.1605059951543808
0.1435990035533905,0.13755400478839874,0.14100900292396545
0.15734100341796875,0.13455000519752502,0.13883699476718903
0.16989299654960632,0.14072300493717194,0.13938100636005402
0.14451299607753754,0.12084700167179108,0.13749000430107117
0.11353399604558945,0.1334560066461563,0.14270499348640442
0.1401519924402237,0.14168599247932434,0.14141200482845306
0.14120900630950928,0.12427499890327454,0.12977199256420135
0.14139999449253082,0.1392579972743988,0.14462199807167053
0.15265299379825592,0.14063400030136108,0.1419530063867569
0.14626100659370422,0.09931600093841553,0.13945399224758148
0.11852400004863739,0.11618199944496155,0.13838499784469604
0.14297500252723694,0.1380549967288971,0.13936300575733185
0.13973499834537506,0.13257700204849243,0.14109200239181519
0.1410049945116043,0.137704998254776,0.13902799785137177
0.1472799926996231,0.14201299846172333,0.2023949921131134
0.1423410028219223,0.12599800527095795,0.14146099984645844
0.14197200536727905,0.13359199464321136,0.1374789923429489
0.14286300539970398,0.1419070065021515,0.1389160007238388
0.14633700251579285,0.14824700355529785,0.15308499336242676
0.13748699426651,0.13715599477291107,0.13515199720859528
0.14234399795532227,0.14405499398708344,0.14187400043010712
0.14364099502563477,0.1425579935312271,0.14313699305057526
0.14412899315357208,0.13918200135231018,0.13915999233722687
0.14504699409008026,0.14395999908447266,0.12938900291919708
0.1359969973564148,0.1327340006828308,0.13448600471019745
0.14291900396347046,0.13417799770832062,0.14866399765014648
0.14926600456237793,0.14273899793624878,0.13986800611019135
0.14167499542236328,0.1433209925889969,0.14114099740982056
0.1149820014834404,0.13270500302314758,0.13787700235843658
0.13880999386310577,0.1443060040473938,0.13795700669288635
0.14417900145053864,0.1002340018749237,0.15320099890232086
0.14338499307632446,0.13289600610733032,0.14976899325847626
0.1428699940443039,0.14249899983406067,0.1350090056657791
0.13599400222301483,0.1262200027704239,0.13915999233722687
0.14815300703048706,0.14016400277614594,0.1409980058670044
0.15523900091648102,0.14290399849414825,0.13583600521087646
0.14306600391864777,0.13995300233364105,0.13633599877357483
0.1445930004119873,0.13278700411319733,0.13194899260997772
0.14445699751377106,0.14144599437713623,0.13426199555397034
0.14291499555110931,0.11235000193119049,0.14139600098133087
0.14191199839115143,0.1561489999294281,0.13471199572086334
0.14331799745559692,0.13942599296569824,0.12993299961090088
0.1373549997806549,0.12318900227546692,0.15758900344371796
0.14270199835300446,0.1395760029554367,0.15617099404335022
0.14141899347305298,0.1423259973526001,0.18491999804973602
0.14331699907779694,0.10799799859523773,0.1360580027103424
0.13971999287605286,0.12182900309562683,0.15490099787712097
0.14456599950790405,0.14723199605941772,0.14922000467777252
0.14157000184059143,0.14190399646759033,0.1401519924402237
0.14065200090408325,0.14609600603580475,0.13288499414920807
0.14623099565505981,0.14130699634552002,0.14015600085258484
0.13725300133228302,0.14528800547122955,0.13374200463294983
0.1411529928445816,0.14146099984645844,0.20358699560165405
0.1421400010585785,0.14248700439929962,0.13639600574970245
0.14467500150203705,0.14080999791622162,0.13858400285243988
0.11517000198364258,0.1343960016965866,0.1502539962530136
0.13920900225639343,0.14260299503803253,0.12690800428390503
0.13894499838352203,0.10793700069189072,0.1420920044183731
0.1446560025215149,0.12996000051498413,0.19876299798488617
0.14270000159740448,0.12312900274991989,0.13795700669288635
0.11339099705219269,0.13606500625610352,0.1417129933834076
0.13398300111293793,0.14450199902057648,0.1342570036649704
0.1184139996767044,0.14724700152873993,0.14650599658489227
0.14088599383831024,0.2205210030078888,0.16277000308036804
0.13586999475955963,0.1339299976825714,0.1409980058670044
0.14248600602149963,0.10085800290107727,0.14343099296092987
0.14267799258232117,0.1314300000667572,0.14176900684833527
0.14283999800682068,0.13855800032615662,0.13909299671649933
0.14422699809074402,0.13277600705623627,0.13945700228214264
0.13653899729251862,0.14295700192451477,0.1431560069322586
0.1437540054321289,0.14267799258232117,0.14204999804496765
0.14291200041770935,0.14324599504470825,0.14253200590610504
0.14464500546455383,0.14463700354099274,0.15015600621700287
0.13843399286270142,0.1356399953365326,0.13845700025558472
0.1412460058927536,0.14361900091171265,0.14194099605083466
0.14270099997520447,0.10315399616956711,0.17726700007915497
0.14333300292491913,0.164341002702713,0.14212200045585632
0.14070899784564972,0.10028299689292908,0.13038800656795502
0.13781000673770905,0.1300020068883896,0.15169499814510345
0.14391599595546722,0.14209100604057312,0.160630002617836
0.14088599383831024,0.1428699940443039,0.1372459977865219
0.14155800640583038,0.1003350019454956,0.13681800663471222
0.13778799772262573,0.16436000168323517,0.14016300439834595
0.1432580053806305,0.1369979977607727,0.14027999341487885
0.14205799996852875,0.14268900454044342,0.1417350023984909
0.13903899490833282,0.14614799618721008,0.13616600632667542
0.1416109949350357,0.1347309947013855,0.1377680003643036
0.135110005736351,0.10405699908733368,0.1404310017824173
0.14362700283527374,0.13161799311637878,0.1368359923362732
0.14721299707889557,0.14009200036525726,0.14278000593185425
0.1442980021238327,0.13156600296497345,0.19653399288654327
0.13692699372768402,0.14472000300884247,0.13617099821567535
0.1433890014886856,0.11034300178289413,0.14255400002002716
0.1424340009689331,0.130171000957489,0.1354600042104721
0.14427199959754944,0.14114099740982056,0.15668700635433197
0.14243799448013306,0.1366109997034073,0.14640800654888153
0.13579799234867096,0.13665199279785156,0.14289599657058716
0.14394600689411163,0.146915003657341,0.13818199932575226
0.14254699647426605,0.1433510035276413,0.1376670002937317
0.14248700439929962,0.13683700561523438,0.14098599553108215
0.1372459977865219,0.13911399245262146,0.14318600296974182
0.14165599644184113,0.1356479972600937,0.13626499474048615
0.1612280011177063,0.14331400394439697,0.1386370062828064
0.1453929990530014,0.14311499893665314,0.1405619978904724
0.14962999522686005,0.13432499766349792,0.14290499687194824
0.15110699832439423,0.13367800414562225,0.1366889923810959
0.14643000066280365,0.1419299989938736,0.13533000648021698
0.15487399697303772,0.14405100047588348,0.14775000512599945
0.14397600293159485,0.13567900657653809,0.15360300242900848
0.14685200154781342,0.1410840004682541,0.153562992811203
0.13956999778747559,0.15045000612735748,0.18568800389766693
0.14117500185966492,0.1386139988899231,0.143544003367424
0.14234399795532227,0.14213399589061737,0.1370059996843338
0.1421000063419342,0.13784100115299225,0.1383890062570572
0.13736200332641602,0.1596830040216446,0.1303579956293106
0.14267900586128235,0.14438900351524353,0.14831100404262543
0.14303499460220337,0.14636099338531494,0.1368740051984787
0.1426520049571991,0.13343800604343414,0.1485220044851303
0.14450599253177643,0.1392650008201599,0.13871599733829498
0.14295700192451477,0.14215999841690063,0.13613000512123108
0.15115000307559967,0.14854300022125244,0.13668200373649597
0.14049799740314484,0.14402100443840027,0.1597840040922165
0.14694499969482422,0.10041400045156479,0.15368300676345825
0.14697599411010742,0.13213300704956055,0.135793998837471
0.15257300436496735,0.14129500091075897,0.13989299535751343
0.1443209946155548,0.14272800087928772,0.14892299473285675
0.13114799559116364,0.1355849951505661,0.1519870012998581
0.14957700669765472,0.14241500198841095,0.13494500517845154
0.1400049924850464,0.14311100542545319,0.1348479986190796
0.3410100042819977,0.14155800640583038,0.1405320018529892
0.21999399363994598,0.14318600296974182,0.14066000282764435
0.16698400676250458,0.13429899513721466,0.1365319937467575
0.1664610058069229,0.14792600274085999,0.1342950016260147
0.1463029980659485,0.14656199514865875,0.1433510035276413
0.14186599850654602,0.15454700589179993,0.14000900089740753
0.14802899956703186,0.138032004237175,0.2272460013628006
0.14799100160598755,0.11413499712944031,0.1366409957408905
0.13833299279212952,0.10792200267314911,0.1707330048084259
0.1491979956626892,0.13494199514389038,0.14602400362491608
0.16202899813652039,0.1539909988641739,0.13938899338245392
0.14093400537967682,0.1389160007238388,0.13754700124263763
0.15507100522518158,0.13547199964523315,0.13713699579238892
0.11270000040531158,0.1383029967546463,0.14109200239181519
0.13606899976730347,0.1377979964017868,0.13538099825382233
0.14283999800682068,0.13733600080013275,0.14505800604820251
0.13365599513053894,0.14190399646759033,0.14020800590515137
0.13999100029468536,0.14415299892425537,0.14327700436115265
0.14060699939727783,0.14169299602508545,0.14187799394130707
0.1454239934682846,0.1440500020980835,0.14041100442409515
0.1322460025548935,0.13338400423526764,0.1305689960718155
0.1350879967212677,0.14114800095558167,0.14127999544143677
0.1497350037097931,0.1436299979686737,0.14254699647426605
0.1356939971446991,0.1421860009431839,0.2651650011539459
0.13371600210666656,0.13343000411987305,0.13694900274276733
0.1356229931116104,0.1378059983253479,0.136230006814003
0.13376499712467194,0.15281499922275543,0.15490800142288208
0.13441099226474762,0.14404000341892242,0.14441199600696564
0.13412900269031525,0.14782500267028809,0.1510619968175888
0.1098800003528595,0.13647499680519104,0.1381330043077469
0.1312759965658188,0.14395000040531158,0.14171600341796875
0.13893499970436096,0.15183299779891968,0.20164300501346588
0.1326970010995865,0.14863699674606323,0.1408810019493103
0.13493700325489044,0.13593000173568726,0.14426200091838837
0.14836299419403076,0.10821899771690369,0.1353210061788559
0.1505579948425293,0.13422000408172607,0.1409830003976822
0.14635899662971497,0.14530999958515167,0.13781000673770905
0.14512600004673004,0.14286699891090393,0.14054299890995026
0.14089299738407135,0.1375799924135208,0.13059499859809875
0.13436999917030334,0.14373500645160675,0.14096400141716003
0.1359899938106537,0.13565599918365479,0.19452999532222748
0.1420920044183731,0.1446560025215149,0.14108100533485413
0.13802799582481384,0.13636299967765808,0.13702799379825592
0.15743200480937958,0.16021600365638733,0.13967399299144745
0.13330599665641785,0.1410049945116043,0.21050900220870972
0.14321200549602509,0.14524999260902405,0.13984400033950806
0.1470090001821518,0.1434040069580078,0.13998599350452423
0.1439869999885559,0.13671599328517914,0.14356599748134613
0.13404299318790436,0.1432269960641861,0.1413629949092865
0.11186499893665314,0.14391900599002838,0.20532499253749847
0.13756200671195984,0.1566150039434433,0.133433997631073
0.13637800514698029,0.1359120011329651,0.1461939960718155
0.1397310048341751,0.13464799523353577,0.1369829922914505
0.13712599873542786,0.14108100533485413,0.157833993434906
0.14755100011825562,0.1443600058555603,0.1405469924211502
0.1400279998779297,0.14079900085926056,0.13277000188827515
0.1438329964876175,0.1348779946565628,0.15653599798679352
0.1347610056400299,0.146697998046875,0.151201993227005
0.15018199384212494,0.14115600287914276,0.1341629922389984
0.14479899406433105,0.1420390009880066,0.14589299261569977
0.14768600463867188,0.13990700244903564,0.13971200585365295
0.13721899688243866,0.14492300152778625,0.14105500280857086
0.13445299863815308,0.14316000044345856,0.13920900225639343
0.11934399604797363,0.14711900055408478,0.13075600564479828
0.14533700048923492,0.13867099583148956,0.14316000044345856
0.1455879956483841,0.13294899463653564,0.14088499546051025
0.1455329954624176,0.14778000116348267,0.14125299453735352
0.1335279941558838,0.14444200694561005,0.14626599848270416
0.14357399940490723,0.14328399300575256,0.13940300047397614
0.1449420005083084,0.1331000030040741,0.13976900279521942
0.14188499748706818,0.13665199279785156,0.1381630003452301
0.13277600705623627,0.10970000177621841,0.13728000223636627
0.14044900238513947,0.12944400310516357,0.15074600279331207
0.14345599710941315,0.15370500087738037,0.1375429928302765
0.1426820009946823,0.13665999472141266,0.14106200635433197
0.1500059962272644,0.11241000145673752,0.1440349966287613
0.13478000462055206,0.12996800243854523,0.1464419960975647
0.14910699427127838,0.13933999836444855,0.13797900080680847
0.14259999990463257,0.13428400456905365,0.14830300211906433
0.1430779993534088,0.14573900401592255,0.13915200531482697
0.1335570067167282,0.14234399795532227,0.13967899978160858
0.1379300057888031,0.14533700048923492,0.1550700068473816
0.13983599841594696,0.13884399831295013,0.14065200090408325
0.15749900043010712,0.13491499423980713,0.14059500396251678
0.13465599715709686,0.14568999409675598,0.14193899929523468
0.14211900532245636,0.13498200476169586,0.1369680017232895
0.11097799986600876,0.15017199516296387,0.13902799785137177
0.20587700605392456,0.13937799632549286,0.14065200090408325
0.14948299527168274,0.14901700615882874,0.16740599274635315
0.14899799227714539,0.14400599896907806,0.1385509967803955
0.1359190046787262,0.14616400003433228,0.14007699489593506
0.14341199398040771,0.14796499907970428,0.14334799349308014
0.14391900599002838,0.14813800156116486,0.14059899747371674
0.1416819989681244,0.1431189924478531,0.1351740062236786
0.13829900324344635,0.14983700215816498,0.13597899675369263
0.14397700130939484,0.1455879956483841,0.1514420062303543
0.14115600287914276,0.14590799808502197,0.13938899338245392
0.1461929976940155,0.1427460014820099,0.14284400641918182
0.13723799586296082,0.14035199582576752,0.13401000201702118
0.13557299971580505,0.13817399740219116,0.13953499495983124
0.1449729949235916,0.14485499262809753,0.138046994805336
0.14527399837970734,0.13412900269031525,0.14257299900054932
0.14317099750041962,0.14594599604606628,0.2039330005645752
0.14473100006580353,0.1440020054578781,0.12862199544906616
0.13490699231624603,0.1422879993915558,0.18024000525474548
0.14684399962425232,0.13287000358104706,0.14190000295639038
0.14365999400615692,0.14313000440597534,0.13797499239444733
0.11962500214576721,0.1452459990978241,0.13103100657463074
0.16378499567508698,0.13892999291419983,0.13810700178146362
0.14597100019454956,0.14333699643611908,0.13958099484443665
0.13836200535297394,0.13652099668979645,0.13886599242687225
0.15266799926757812,0.14318600296974182,0.13989999890327454
0.153096005320549,0.13938899338245392,0.1367489993572235
0.13825300335884094,0.13447099924087524,0.13970500230789185
0.14569300413131714,0.21129000186920166,0.13959600031375885
0.1444299966096878,0.19093599915504456,0.1396780014038086
0.1769459992647171,0.15004000067710876,0.13900600373744965
0.1354449987411499,0.10377399623394012,0.14058899879455566
0.14327700436115265,0.14035500586032867,0.14309599995613098
0.14474600553512573,0.14076100289821625,0.14267200231552124
0.143669992685318,0.14698000252246857,0.19413599371910095
0.1391250044107437,0.1402910053730011,0.14119300246238708
0.1420540064573288,0.13525399565696716,0.14816099405288696
0.14470799267292023,0.1412689983844757,0.14169800281524658
0.14299100637435913,0.1382800042629242,0.14441600441932678
0.1394830048084259,0.14358100295066833,0.13342300057411194
0.13492999970912933,0.14381100237369537,0.13987800478935242
0.13609899580478668,0.13408799469470978,0.14165200293064117
0.2061389982700348,0.14484000205993652,0.14197200536727905
0.14888900518417358,0.14151600003242493,0.14298300445079803
0.14812999963760376,0.15530699491500854,0.1360280066728592
0.1397390067577362,0.13513700664043427,0.1406410038471222
0.14543800055980682,0.1152229979634285,0.14284799993038177
0.15052500367164612,0.13075299561023712,0.141743004322052
0.15694600343704224,0.1413850039243698,0.14286699891090393
0.14323300123214722,0.1376670002937317,0.14107699692249298
0.13295599818229675,0.1359120011329651,0.14775000512599945
0.1384900063276291,0.14524999260902405,0.15731799602508545
0.13621200621128082,0.1405249983072281,0.13056199252605438
0.14129099249839783,0.14233599603176117,0.13752399384975433
0.13660399615764618,0.13511799275875092,0.13971999287605286
0.1394049972295761,0.10215800255537033,0.14240799844264984
0.15262700617313385,0.1333169937133789,0.22767099738121033
0.14166399836540222,0.1425810009241104,0.14261099696159363
0.1418289989233017,0.1100040003657341,0.14528800547122955
0.1450510025024414,0.16034099459648132,0.137581005692482
0.14392299950122833,0.13813699781894684,0.13870100677013397
0.10357099771499634,0.14389599859714508,0.13075000047683716
0.12998299300670624,0.14380699396133423,0.1470550000667572
0.14200900495052338,0.13386599719524384,0.13882499933242798
0.1353140026330948,0.10986500233411789,0.14123199880123138
0.10844799876213074,0.1313440054655075,0.1603820025920868
0.12889200448989868,0.13947099447250366,0.13843399286270142
0.14273600280284882,0.14439299702644348,0.14015600085258484
0.13475699722766876,0.14203499257564545,0.15831099450588226
0.10837999731302261,0.14254599809646606,0.14258800446987152
0.12865200638771057,0.14541999995708466,0.13718600571155548
0.14039699733257294,0.1423249989748001,0.14144200086593628
0.13644899427890778,0.13519300520420074,0.14615200459957123
0.10199599713087082,0.14238600432872772,0.13865600526332855
0.12812499701976776,0.1408510059118271,0.1838040053844452
0.14180999994277954,0.140065997838974,0.1363469958305359
0.14486700296401978,0.1097790002822876,0.14499500393867493
0.1349640041589737,0.13030199706554413,0.14025400578975677
0.14270800352096558,0.13387000560760498,0.13233299553394318
0.10964299738407135,0.1419149935245514,0.13846400380134583
0.1298920065164566,0.15804700553417206,0.1382340043783188
0.09842900186777115,0.1383890062570572,0.1428219974040985
0.15930700302124023,0.14188499748706818,0.141866996884346
0.19154900312423706,0.1340090036392212,0.13565200567245483
0.1475140005350113,0.14450599253177643,0.13975000381469727
0.12167800217866898,0.14270800352096558,0.13940399885177612
0.11595500260591507,0.1330839991569519,0.14750899374485016
0.1450289934873581,0.14268599450588226,0.13649000227451324
0.14237000048160553,0.11841899901628494,0.13873900473117828
0.10064300149679184,0.13099099695682526,0.1416040062904358
0.11528299748897552,0.13418200612068176,0.1381939947605133
0.10279399901628494,0.1406490057706833,0.1418370008468628
0.15263700485229492,0.14838199317455292,0.1280989944934845
0.1412460058927536,0.1431179940700531,0.1362909972667694
0.13574300706386566,0.1427990049123764,0.1414709985256195
0.14848700165748596,0.13273100554943085,0.1401900053024292
0.1429159939289093,0.14368599653244019,0.12986299395561218
0.13640399277210236,0.13580599427223206,0.14130599796772003
0.1322299987077713,0.14032100141048431,0.15304000675678253
0.1084669977426529,0.13464100658893585,0.1471939980983734
0.12329500168561935,0.10738100111484528,0.15060000121593475
0.13541600108146667,0.13124899566173553,0.13585500419139862
0.1340389996767044,0.14002500474452972,0.18588300049304962
0.10165400058031082,0.142194002866745,0.14107300341129303
0.1502320021390915,0.13356100022792816,0.1413780003786087
0.09930100291967392,0.1387230008840561,0.13856899738311768
0.15820500254631042,0.14208899438381195,0.13867799937725067
0.10050400346517563,0.14096400141716003,0.15117600560188293
0.11563199758529663,0.13431799411773682,0.13861900568008423
0.09967699646949768,0.1413699984550476,0.13396400213241577
0.1589130014181137,0.13989199697971344,0.13621599972248077
0.1447570025920868,0.14309899508953094,0.144677996635437
0.13189999759197235,0.10644800215959549,0.14721299707889557
0.12385900318622589,0.12297900021076202,0.12755100429058075
0.13600599765777588,0.14799000322818756,0.17942099273204803
0.13448600471019745,0.13419699668884277,0.14201000332832336
0.16249500215053558,0.15076899528503418,0.1419460028409958
0.13987800478935242,0.1345839947462082,0.1392049938440323
0.14532099664211273,0.1403059959411621,0.12994199991226196
0.107184998691082,0.13978800177574158,0.21889199316501617
0.14075399935245514,0.1344520002603531,0.13704299926757812
0.1451520025730133,0.14329099655151367,0.13003499805927277
0.14476999640464783,0.1355919986963272,0.13670100271701813
0.10385700315237045,0.13824999332427979,0.1392350047826767
0.13049300014972687,0.10587000101804733,0.14157499372959137
0.13544899225234985,0.1307380050420761,0.13950200378894806
0.1393440067768097,0.1342500001192093,0.13969700038433075
0.15594999492168427,0.14063699543476105,0.1356939971446991
0.14691700041294098,0.15620100498199463,0.14135099947452545
0.135002002120018,0.142768993973732,0.13835500180721283
0.1456110030412674,0.14361800253391266,0.14838600158691406
0.13929100334644318,0.1339859962463379,0.15253199636936188
0.1469610035419464,0.14082899689674377,0.12993000447750092
0.14998500049114227,0.14160799980163574,0.13738900423049927
0.13357000052928925,0.14258499443531036,0.1378919929265976
0.11289600282907486,0.13270099461078644,0.12651599943637848
0.13227100670337677,0.10892300307750702,0.126118004322052
0.13789699971675873,0.13015200197696686,0.12764699757099152
0.15211500227451324,0.1410280019044876,0.13420799374580383
0.14476099610328674,0.14229600131511688,0.1269560009241104
0.1401820033788681,0.13470099866390228,0.15035200119018555
0.14507700502872467,0.13585799932479858,0.13570399582386017
0.14154699444770813,0.13984400033950806,0.15978199243545532
0.15999500453472137,0.1394069939851761,0.13996000587940216
0.14348000288009644,0.13267099857330322,0.14087699353694916
0.14403299987316132,0.14615599811077118,0.1333550065755844
0.14297600090503693,0.14280200004577637,0.15229900181293488
0.1452530026435852,0.14166299998760223,0.1552020013332367
0.13664500415325165,0.13402099907398224,0.18754099309444427
0.1387079954147339,0.13327600061893463,0.1388780027627945
0.14334100484848022,0.11588799953460693,0.13654300570487976
0.10970000177621841,0.13078700006008148,0.13913600146770477
0.11692599952220917,0.13892300426959991,0.13813799619674683
0.0992479994893074,0.13458800315856934,0.13246099650859833
0.128930002450943,0.14461199939250946,0.13885900378227234
0.15158900618553162,0.13912899792194366,0.14316700398921967
0.14294500648975372,0.1376820057630539,0.1628900021314621
0.13878799974918365,0.14134399592876434,0.1404310017824173
0.1365250051021576,0.13537000119686127,0.14418600499629974
0.1436139941215515,0.14084400236606598,0.16081200540065765
0.14167200028896332,0.14142699539661407,0.13714000582695007
0.14167100191116333,0.1424349993467331,0.12865500152111053
0.1400199979543686,0.135125994682312,0.14201000332832336
0.1400810033082962,0.1434450000524521,0.15442700684070587
0.1372459977865219,0.13781799376010895,0.1444000005722046
0.1418589949607849,0.14139600098133087,0.1410290002822876
0.13278000056743622,0.10939499735832214,0.13104599714279175
0.14327600598335266,0.169404998421669,0.13959600031375885
0.13465899229049683,0.13677600026130676,0.13655099272727966
0.10848700255155563,0.1377130001783371,0.15042300522327423
0.12879399955272675,0.14070799946784973,0.1634870022535324
0.1351899951696396,0.13376100361347198,0.15229199826717377
0.10391400009393692,0.1363070011138916,0.13792599737644196
0.13024599850177765,0.14842399954795837,0.17809699475765228
0.14165599644184113,0.14313800632953644,0.1414009928703308
0.14017899334430695,0.13242200016975403,0.1286820024251938
0.1385989934206009,0.1415019929409027,0.13802799582481384
0.10852999985218048,0.14402499794960022,0.14823900163173676
