1K,16K,64K,256K,1M
1.57400992E8,7.54140736E8,7.32475776E8,1.038843776E9,1.143003648E9
1.69290656E8,4.62720608E8,7.39274176E8,1.05140032E9,1.122747392E9
1.18560672E8,5.60909504E8,7.39228928E8,1.038604864E9,1.120132864E9
1.47629808E8,5.29331584E8,7.1225152E8,1.0583808E9,1.12399296E9
7.5596072E7,6.98708288E8,8.05628288E8,1.05729504E9,1.141328256E9
7.7795584E7,4.70848608E8,7.66779264E8,1.055173632E9,1.13622848E9
1.3630848E8,5.31538496E8,7.19396928E8,1.056827968E9,1.135558656E9
1.52532032E8,6.50784768E8,7.4300672E8,1.055404608E9,1.14326912E9
7.6154504E7,4.72285664E8,7.25110592E8,1.056304768E9,1.140230656E9
7.947736E7,5.3408816E8,7.33041216E8,1.035151488E9,1.143094784E9
1.07200672E8,6.80104384E8,7.35023872E8,1.055372416E9,1.134567936E9
1.22506976E8,4.64520768E8,7.37626368E8,1.0566976E9,1.143743232E9
1.3142504E8,5.00915712E8,7.52226112E8,1.051883712E9,1.14156352E9
1.56766832E8,5.37217408E8,7.266864E8,1.058344512E9,1.141504E9
7.5513296E7,5.2323488E8,7.40197568E8,1.053817152E9,1.11760384E9
7.1874192E7,6.69293632E8,7.36996096E8,1.059310208E9,1.141019648E9
1.29347704E8,6.67041856E8,7.8530016E8,1.053968064E9,1.13980736E9
1.25860568E8,5.81826624E8,7.28056192E8,1.05769216E9,1.144219648E9
1.53612192E8,5.36979456E8,7.8445024E8,1.056076864E9,1.138107648E9
7.7854336E7,6.58436224E8,7.31563136E8,1.05415776E9,1.141623424E9
6.1680804E7,4.63550432E8,7.78117376E8,1.055461184E9,1.139214464E9
1.06865008E8,6.56146432E8,7.3195392E8,1.0559344E9,1.144276864E9
1.2130328E8,6.591632E8,7.86931008E8,1.034823872E9,1.143435264E9
1.20309432E8,5.19384416E8,7.28133248E8,1.055056192E9,1.1368192E9
7.6921304E7,5.78379456E8,7.8103456E8,1.062640576E9,1.141071104E9
7.7682576E7,5.25710528E8,7.24906112E8,1.054990592E9,1.142522624E9
1.37035104E8,7.00648064E8,7.37384128E8,1.056692352E9,1.139936768E9
7.7554848E7,4.71965248E8,7.3203424E8,1.053000448E9,1.12711872E9
7.6531E7,6.66264128E8,7.34115008E8,1.05885056E9,1.142536832E9
1.1946004E8,6.22243648E8,7.28092672E8,1.05166336E9,1.133994752E9
1.28957376E8,4.72362368E8,7.3552736E8,1.058692928E9,1.118925824E9
8.0881936E7,6.665472E8,7.30532736E8,1.053119168E9,1.1391744E9
1.29694952E8,6.32016384E8,7.42001408E8,1.05865664E9,1.135592832E9
1.13684168E8,6.12653568E8,7.32524416E8,1.054679296E9,1.135250944E9
7.9175312E7,5.461552E8,7.32045184E8,1.057484608E9,1.142321792E9
1.43690544E8,6.40576512E8,7.14018752E8,1.054893568E9,1.139387392E9
7.8117064E7,4.77322688E8,7.88018176E8,1.056439488E9,1.138443648E9
1.04872376E8,5.30606016E8,8.12355904E8,1.035194624E9,1.139864448E9
1.20426784E8,6.6170112E8,8.19273408E8,1.049940224E9,1.122664704E9
1.06846744E8,4.65438304E8,7.34618048E8,1.063152896E9,1.141816576E9
1.52200048E8,6.58634048E8,7.35684608E8,1.055546048E9,1.123611904E9
7.9293968E7,6.14774592E8,7.35319488E8,1.057151424E9,1.126563584E9
7.6747144E7,5.40328768E8,7.37956288E8,1.053490112E9,1.142345984E9
7.648476E7,6.77363392E8,7.31558976E8,1.0585568E9,1.1436608E9
8.1859184E7,6.34638592E8,7.37801472E8,1.053366592E9,1.141514112E9
8.3757008E7,4.91906624E8,7.36014528E8,1.059208896E9,1.140871424E9
1.08324752E8,6.18051712E8,7.34967296E8,1.054212864E9,1.123981312E9
7.3752296E7,5.70113216E8,7.39579136E8,1.057623936E9,1.120520832E9
1.29122224E8,5.49996352E8,7.36360896E8,1.0563536E9,1.12355328E9
1.53841424E8,5.9969344E8,7.32350016E8,1.056258112E9,1.142513152E9
7.1170328E7,6.19600256E8,7.38807296E8,1.035326464E9,1.137676416E9
7.9185968E7,7.42232064E8,7.3237856E8,1.055424192E9,1.123154688E9
1.15861432E8,6.6369664E8,7.81562944E8,1.062833408E9,1.141453696E9
1.07006808E8,6.02836352E8,7.29571712E8,1.04141152E9,1.144760064E9
1.21777456E8,5.33828032E8,7.96024832E8,1.051517376E9,1.144393088E9
1.609632E8,7.61375424E8,7.28355328E8,1.051949888E9,1.142052608E9
7.9530456E7,5.71196032E8,7.78865472E8,1.059050368E9,1.137519744E9
7.9827576E7,6.673312E8,7.3114528E8,1.052236096E9,1.144714496E9
7.40834E7,6.02171584E8,7.2648928E8,1.05969696E9,1.140484224E9
1.17787016E8,5.28328288E8,7.38607808E8,1.053135168E9,1.13794368E9
1.58282944E8,6.62163904E8,7.31950592E8,1.058055424E9,1.144559872E9
7.4406976E7,4.64384576E8,7.31850944E8,1.055422464E9,1.144082432E9
7.9067008E7,5.5638432E8,7.37518336E8,1.056615168E9,1.14382272E9
1.2899564E8,7.413104E8,7.28018944E8,1.0551184E9,1.143443584E9
7.8066448E7,6.13649856E8,7.36168704E8,1.057530432E9,1.138944512E9
7.6541544E7,6.50097344E8,7.1340032E8,1.03552448E9,1.144476928E9
1.37813184E8,7.16993664E8,7.8695712E8,1.049467648E9,1.138514048E9
1.27192488E8,6.57616192E8,7.42847168E8,1.061524864E9,1.145358336E9
1.4641288E8,6.3280128E8,7.49411008E8,1.055208448E9,1.142716288E9
7.6031752E7,6.94305792E8,7.26204864E8,1.058089088E9,1.1344864E9
7.9236792E7,6.05326848E8,7.36140736E8,1.053742976E9,1.141792768E9
1.12785344E8,5.38611712E8,7.2904064E8,1.058577344E9,1.123109248E9
1.29523608E8,6.77833984E8,7.30824704E8,1.052489152E9,1.13555008E9
7.5592072E7,6.21253056E8,7.30056064E8,1.058141184E9,1.143719808E9
7.908952E7,5.377392E8,7.3095904E8,1.055328896E9,1.142055936E9
1.62511776E8,6.73726784E8,7.36910336E8,1.058232128E9,1.11536896E9
1.40740016E8,6.2632608E8,7.35452928E8,1.05630432E9,1.134661248E9
1.48238192E8,4.72124032E8,7.337472E8,1.055191488E9,1.116659328E9
7.7515168E7,5.23108288E8,7.36056896E8,1.05499488E9,1.135783936E9
7.9837768E7,6.47403712E8,7.35397184E8,1.056213696E9,1.143699072E9
1.18524128E8,4.51808928E8,7.36037376E8,1.035268288E9,1.137974016E9
1.15255168E8,5.30928224E8,7.37381504E8,1.047661184E9,1.142396672E9
8.9102736E7,5.02799968E8,7.37322944E8,1.0627504E9,1.137613824E9
1.33859848E8,5.89179712E8,7.40874496E8,1.0498016E9,1.142461696E9
7.7140256E7,5.31453728E8,7.3578016E8,1.062137984E9,1.132457728E9
7.7140256E7,6.52936E8,7.38128192E8,1.051638272E9,1.139026432E9
1.36097008E8,5.3929248E8,7.38892672E8,1.060599552E9,1.141249408E9
7.6045048E7,5.28710624E8,7.3595616E8,1.053395584E9,1.13787264E9
8.0954616E7,6.93355072E8,7.84283904E8,1.058223744E9,1.144385536E9
1.20714632E8,4.70155392E8,7.25464E8,1.052835072E9,1.144806016E9
8.0614608E7,5.18094432E8,7.80921088E8,1.058108736E9,1.123292928E9
1.18072112E8,6.48574144E8,7.323392E8,1.054894464E9,1.141618048E9
1.2338672E8,4.75772736E8,7.726576E8,1.056773888E9,1.142875776E9
1.49476832E8,6.54852032E8,7.29257472E8,1.03489536E9,1.135465856E9
7.8560768E7,6.47773248E8,7.39857856E8,1.058393536E9,1.14389056E9
7.952476E7,5.26080416E8,7.33111808E8,1.06316704E9,1.142113664E9
1.27050272E8,5.7845056E8,7.33158016E8,1.042429248E9,1.117940736E9
7.7516376E7,5.32035168E8,7.31438592E8,1.04667904E9,1.12018816E9
7.9314088E7,4.95570848E8,7.34560704E8,1.052799936E9,1.120712192E9
1.06583672E8,5.79624E8,7.38071232E8,1.058806336E9,1.14284544E9
1.36632544E8,6.07812672E8,7.27871616E8,1.054704576E9,1.137998336E9
7.8857512E7,6.94260608E8,7.40534144E8,1.05777344E9,1.135601024E9
7.6533928E7,5.96841216E8,7.10222528E8,1.055727104E9,1.142980864E9
1.4448152E8,5.1021872E8,8.33130432E8,1.05740384E9,1.144143744E9
7.6547992E7,5.32600096E8,7.27174336E8,1.057091584E9,1.123411072E9
7.949188E7,6.4928736E8,7.32644352E8,1.0547536E9,1.14140288E9
7.3965048E7,4.68480096E8,7.29520128E8,1.05490752E9,1.143779712E9
1.40097232E8,5.29653984E8,7.2755712E8,1.056371456E9,1.144745472E9
7.9035136E7,6.6221056E8,7.28918592E8,1.03553792E9,1.138897664E9
7.9420544E7,5.21342464E8,7.29406272E8,1.047865344E9,1.1445184E9
1.19835104E8,6.7747232E8,7.29818816E8,1.062834688E9,1.143318656E9
1.16701096E8,6.42180864E8,7.40240384E8,1.053480576E9,1.139475968E9
8.6148224E7,5.12395168E8,7.33817856E8,1.0583616E9,1.143029376E9
1.3863088E8,6.77730624E8,7.35671936E8,1.052259904E9,1.122568192E9
8.0047384E7,6.3537952E8,7.36893376E8,1.058738496E9,1.141772672E9
1.34204768E8,5.19134976E8,7.34076288E8,1.054294976E9,1.144877568E9
8.0016E7,5.23202368E8,7.39112832E8,1.059387776E9,1.138971904E9
1.36684848E8,6.88767488E8,7.27477696E8,1.055534336E9,1.14459264E9
1.32151024E8,4.74055808E8,7.82708992E8,1.054851008E9,1.143499392E9
7.5577792E7,6.5322656E8,7.28396736E8,1.05558784E9,1.144744064E9
7.9145856E7,6.506736E8,7.33148736E8,1.056369216E9,1.143281536E9
1.19039112E8,5.19743744E8,7.38510656E8,1.034871488E9,1.13575104E9
1.13597632E8,5.77059008E8,7.3827552E8,1.057018304E9,1.143154944E9
7.6698288E7,5.7303104E8,7.36996096E8,1.062236224E9,1.142852352E9
7.9510216E7,5.81388992E8,7.36109376E8,1.043521728E9,1.138460416E9
7.4384832E7,7.90529472E8,7.3546144E8,1.046094784E9,1.127364608E9
1.12322952E8,5.84900096E8,7.36528704E8,1.053467584E9,1.137384576E9
1.42834688E8,5.75016256E8,7.33425984E8,1.058722688E9,1.143667712E9
7.5822488E7,5.63086848E8,7.34580096E8,1.056239808E9,1.144191872E9
7.6774256E7,5.91278592E8,7.3610176E8,1.056688384E9,1.142958336E9
1.29287488E8,6.48781888E8,7.71523072E8,1.05565312E9,1.137422592E9
1.52269568E8,6.00880256E8,7.33674048E8,1.055792E9,1.144193152E9
7.6224744E7,5.47855104E8,7.31767296E8,1.056326976E9,1.11675712E9
7.6450264E7,6.62619136E8,7.37080064E8,1.056005824E9,1.141819392E9
1.1290632E8,4.66921536E8,7.26712832E8,1.055269312E9,1.122414336E9
1.07353728E8,6.49024064E8,7.34855104E8,1.056781312E9,1.141175936E9
7.4487336E7,6.29274688E8,7.30200128E8,1.035965376E9,1.134667392E9
7.7838576E7,5.31927264E8,7.34680512E8,1.047303296E9,1.143463168E9
1.2890584E8,5.72016896E8,7.34449472E8,1.029948544E9,1.144752512E9
1.5255296E8,5.62186624E8,7.37143744E8,1.05180768E9,1.123182848E9
7.7962984E7,5.86392064E8,7.34987584E8,1.05882432E9,1.140768896E9
7.98856E7,6.21535424E8,7.06350336E8,1.05317984E9,1.142828032E9
7.737004E7,5.6146848E8,8.48260736E8,1.058069824E9,1.140631936E9
1.18232648E8,5.8233696E8,7.27753216E8,1.055301952E9,1.123003008E9
1.27409632E8,6.42384512E8,7.33138688E8,1.057151808E9,1.140418816E9
7.7461136E7,5.3735456E8,7.26956352E8,1.0548736E9,1.144965504E9
7.9014528E7,5.64622848E8,7.31256384E8,1.056069888E9,1.1392E9
7.4565656E7,5.66241408E8,7.28712768E8,1.034878656E9,1.142856448E9
1.17741256E8,5.3269408E8,7.40055488E8,1.048262592E9,1.12308096E9
1.26760392E8,7.2124704E8,7.33341952E8,1.031971776E9,1.141318784E9
7.5251344E7,6.71566336E8,7.81022144E8,1.050323136E9,1.123497856E9
7.9207296E7,6.0754496E8,7.34661056E8,1.06021088E9,1.140405376E9
7.642864E7,6.98903616E8,7.34984192E8,1.052728512E9,1.133803392E9
1.22556528E8,5.39969536E8,7.3901376E8,1.055826432E9,1.124257664E9
8.1947056E7,5.20685856E8,7.4200576E8,1.055782016E9,1.142418944E9
1.18336192E8,7.48916416E8,7.33225984E8,1.057488128E9,1.136967168E9
1.07060656E8,6.16461056E8,7.39327104E8,1.055790208E9,1.139285632E9
1.59387952E8,6.29368704E8,7.28390144E8,1.056383168E9,1.1444608E9
7.3502928E7,7.3642784E8,7.83254976E8,9.67650176E8,1.144247552E9
1.1747016E8,6.57518912E8,7.2664352E8,1.0106704E9,1.143026816E9
1.61545664E8,6.36912256E8,7.40969728E8,1.060376384E9,1.137460224E9
7.5385784E7,6.84175872E8,7.331504E8,1.060909888E9,1.142859264E9
7.2172984E7,6.1407616E8,7.40543616E8,1.056657472E9,1.142478592E9
1.17857816E8,5.66756864E8,7.50067072E8,1.039635648E9,1.141540736E9
1.6382968E8,5.33370656E8,7.33615104E8,1.057486336E9,1.143437824E9
7.7118248E7,3.37285184E8,7.38531072E8,1.054298432E9,1.144350592E9
8.2190208E7,5.45881344E8,7.325328E8,1.019404544E9,1.144025984E9
1.16788328E8,6.58954176E8,7.3276512E8,1.073601664E9,1.143222784E9
1.08864864E8,6.8364672E8,7.25173824E8,1.053233536E9,1.136061952E9
1.1887072E8,5.96000832E8,7.33169728E8,1.058466176E9,1.142472192E9
1.15604256E8,7.11395648E8,7.34328128E8,1.054179456E9,1.138036224E9
7.6358032E7,6.00008256E8,7.31055104E8,1.05863776E9,1.144722688E9
7.312828E7,5.28258528E8,7.36313472E8,1.054449088E9,1.123427072E9
1.07096192E8,6.76810304E8,7.34682176E8,1.058033088E9,1.141886976E9
1.07090456E8,6.36995904E8,7.3052192E8,1.056140416E9,1.144172544E9
1.3379E8,5.138152E8,7.19678464E8,1.053357056E9,1.144023808E9
1.55017136E8,5.9515392E8,7.46814656E8,9.87115776E8,1.122831744E9
7.5356816E7,6.77730624E8,7.34318848E8,1.013220544E9,1.1409984E9
5.8548356E7,3.55813312E8,7.81199424E8,1.059880768E9,1.13825344E9
1.30022104E8,5.53257984E8,8.56201024E8,1.054086976E9,1.144769792E9
1.03673144E8,6.5227584E8,7.3087648E8,1.0571824E9,1.138709888E9
7.721352E7,6.3280128E8,7.33405824E8,1.057067584E9,1.143475328E9
1.67263232E8,5.37753664E8,7.3249344E8,1.055168384E9,1.123637504E9
1.46487952E8,6.16964992E8,7.30237632E8,1.054393984E9,1.141914496E9
1.50523072E8,5.31324928E8,7.3598496E8,1.05900384E9,1.143149696E9
7.759156E7,6.45781056E8,7.34752192E8,1.03455456E9,1.13361664E9
7.7962376E7,4.760856E8,7.39033408E8,1.057081088E9,1.122534656E9
1.16965904E8,6.83532864E8,7.32719808E8,1.0626864E9,1.141617408E9
1.10376488E8,6.0853856E8,7.3578528E8,1.055106624E9,1.137816192E9
7.7535008E7,5.22787008E8,7.330144E8,1.057029632E9,1.140517888E9
7.9224232E7,5.85535808E8,7.38168256E8,1.053786304E9,1.138249984E9
8.2120008E7,6.50062976E8,7.37334016E8,1.059166848E9,1.143321344E9
1.1999904E8,4.72852352E8,7.3804224E8,1.05377984E9,1.137904384E9
1.05669152E8,6.51290816E8,7.34075392E8,1.056833728E9,1.14342848E9
1.06756624E8,6.32533568E8,7.36449856E8,1.078462848E9,1.143346304E9
1.17945392E8,5.30011904E8,7.321808E8,1.041026112E9,1.144682752E9
1.27084184E8,6.1819264E8,7.81906688E8,1.054951424E9,1.1455712E9
7.7761104E7,6.75575808E8,7.30883136E8,1.057538752E9,1.121846528E9
7.3132024E7,6.0417024E8,7.8098304E8,9.84761984E8,1.121340032E9
1.5744808E8,5.45529536E8,7.345312E8,1.011571776E9,1.11889984E9
1.56995728E8,5.80985792E8,7.78904384E8,1.061125376E9,1.124355328E9
1.10640272E8,5.20049536E8,7.29822144E8,1.050517568E9,1.122982912E9
1.19740392E8,7.05072512E8,7.7582336E8,1.061132416E9,1.142713344E9
1.21269448E8,4.47182176E8,7.33888512E8,1.055791104E9,1.137774848E9
7.7274376E7,6.92811648E8,7.34414016E8,1.057648448E9,1.143568256E9
1.08571736E8,6.146352E8,7.30637824E8,1.054711488E9,1.136147456E9
1.19122784E8,5.21454592E8,7.44501184E8,1.059620608E9,1.14184384E9
1.14789472E8,5.919568E8,7.29229184E8,9.82042432E8,1.143703936E9
7.9319128E7,6.95736832E8,7.08587776E8,1.012777984E9,1.135592576E9
1.02820368E8,4.76478336E8,8.58590144E8,1.058953088E9,1.135620864E9
1.38220816E8,6.85921024E8,7.2773088E8,1.054222016E9,1.143243264E9
7.2410248E7,6.57610816E8,7.26632E8,1.057464064E9,1.122895488E9
8.8824936E7,6.51914368E8,7.33167232E8,1.056313472E9,1.135293312E9
7.2669136E7,5.30521568E8,7.36152512E8,1.05627072E9,1.137989376E9
1.0750492E8,5.54971712E8,7.78497856E8,1.035309248E9,1.144128896E9
1.1361828E8,5.5865728E8,7.35504576E8,1.055852992E9,1.145708672E9
1.22097144E8,7.49091712E8,7.78923264E8,1.062316928E9,1.143153536E9
7.695208E7,6.35695104E8,7.32946368E8,1.038929792E9,1.137545344E9
1.1435368E8,6.30877504E8,7.80677248E8,1.05509184E9,1.122479744E9
1.01976296E8,6.837344E8,7.3337728E8,1.052433856E9,1.138956928E9
1.37794192E8,6.5644256E8,7.80727744E8,1.059735488E9,1.142971904E9
7.791196E7,6.98665536E8,7.33067264E8,1.052492608E9,1.122439808E9
7.6223576E7,6.99374016E8,7.76836672E8,1.0587792E9,1.13487744E9
1.13905592E8,5.57124416E8,7.32723136E8,1.052814272E9,1.1380224E9
8.4206976E7,6.6904736E8,7.90914368E8,1.05834496E9,1.124148864E9
7.8808416E7,4.5656496E8,7.34020672E8,1.055026624E9,1.141861248E9
9.5056136E7,5.35808768E8,7.714096E8,1.056459072E9,1.142806528E9
1.57086976E8,4.95435808E8,7.30295104E8,1.0369376E9,1.143850624E9
1.19100072E8,6.05198656E8,7.32689664E8,1.055069632E9,1.13481024E9
1.14947816E8,6.79189184E8,7.3675936E8,1.063650752E9,1.140627328E9
1.06511016E8,6.1824992E8,7.384272E8,1.042015168E9,1.140123264E9
1.0088476E8,5.79177152E8,7.32037632E8,1.047442624E9,1.141318528E9
7.8032944E7,5.30154144E8,7.41867264E8,1.052320896E9,1.137152128E9
1.14095336E8,6.37813568E8,7.07764992E8,1.059232128E9,1.14376128E9
1.1217428E8,4.78104288E8,8.53332224E8,1.053436352E9,1.138049024E9
1.0371292E8,6.77211392E8,7.29749696E8,1.059240064E9,1.143779584E9
1.43375344E8,3.59177664E8,7.2975136E8,1.054015808E9,1.14324032E9
7.8509568E7,5.44275072E8,7.35570496E8,1.058507328E9,1.140494336E9
7.7153944E7,6.50387968E8,7.31402624E8,1.05816736E9,1.14272064E9
1.38925536E8,6.43218688E8,7.3080384E8,1.054506432E9,1.12277952E9
7.5336376E7,5.27372256E8,7.37683264E8,1.054536E9,1.135479808E9
7.2742088E7,6.55149632E8,7.34059392E8,1.057532672E9,1.13785344E9
1.52559952E8,6.33984704E8,7.3425984E8,1.03516864E9,1.143329792E9
7.7111704E7,5.17482816E8,7.33602496E8,1.049002752E9,1.13593088E9
7.7385608E7,5.93190144E8,7.37713024E8,1.062542656E9,1.142505344E9
1.15843984E8,6.84064704E8,7.38478272E8,3.69167328E8,1.124182016E9
1.29249056E8,6.06913472E8,7.35819904E8,1.027457216E9,1.140985344E9
7.875876E7,5.41365376E8,7.35099008E8,1.055140608E9,1.143654272E9
8.73576E7,6.82550144E8,7.38626624E8,1.050633984E9,1.144302336E9
8.203176E7,6.48180032E8,7.34440192E8,1.035474304E9,1.138188416E9
7.9098904E7,5.34369984E8,7.29638208E8,1.037013312E9,1.143563136E9
8.0455704E7,5.66153216E8,7.33055552E8,1.051751552E9,1.124053888E9
1.17488104E8,6.81407808E8,7.36190656E8,1.05287008E9,1.141628672E9
1.22684336E8,5.98898752E8,7.38342848E8,1.053396032E9,1.14404736E9
7.4458504E7,5.30509248E8,7.3465856E8,1.057375872E9,1.143397888E9
7.770128E7,6.72984256E8,7.38972864E8,1.051074368E9,1.144268544E9
1.33054808E8,6.3531392E8,7.38181056E8,1.041056704E9,1.123627648E9
7.5645824E7,5.20796032E8,7.31850112E8,1.051537664E9,1.142441344E9
7.9599456E7,5.8032832E8,7.82163776E8,1.033724032E9,1.136667008E9
1.14337976E8,6.66647168E8,7.32549568E8,9.86188352E8,1.118025984E9
1.21065376E8,6.38605312E8,7.72021952E8,1.008947264E9,1.139851008E9
7.6959784E7,5.23669856E8,7.3305888E8,1.059056448E9,1.135840256E9
7.9401624E7,5.67456384E8,7.3594688E8,1.054687616E9,1.142882944E9
7.4742888E7,6.724752E8,7.27869056E8,1.055657088E9,1.144188288E9
7.4671448E7,6.35700096E8,7.37961472E8,1.05384096E9,1.143285632E9
1.28937432E8,5.21701152E8,7.32039232E8,1.027040832E9,1.134772864E9
1.28387832E8,5.94095424E8,7.34909952E8,1.050565824E9,1.12181376E9
1.3996192E8,5.81801216E8,7.19208576E8,1.055863424E9,1.142649088E9
7.5464864E7,6.99184576E8,7.59627712E8,1.055231488E9,1.141940736E9
7.5192496E7,4.66537568E8,7.3045184E8,1.05401536E9,1.138626816E9
1.24166528E8,6.6202144E8,7.32123072E8,1.05747936E9,1.14418368E9
1.1916252E8,6.14791104E8,7.40788736E8,1.051565312E9,1.144201728E9
1.27118104E8,5.40204736E8,8.56108288E8,1.03408896E9,1.144549376E9
7.8201984E7,6.81019136E8,7.28713536E8,1.050116416E9,1.1430656E9
7.3380488E7,6.77088192E8,7.31210432E8,1.034380224E9,1.137907072E9
1.4504104E8,6.03259072E8,7.31487872E8,1.034988288E9,1.143771008E9
7.7563272E7,7.03339968E8,7.7964544E8,1.05336832E9,1.137628544E9
7.76042E7,5.98717248E8,7.30256832E8,1.042999296E9,1.144543872E9
7.4062008E7,5.37313024E8,7.86266816E8,1.04852288E9,1.144189056E9
1.02355192E8,6.87131776E8,7.31826688E8,1.03570848E9,1.14474368E9
1.4188624E8,5.97978816E8,7.82624704E8,1.049997056E9,1.143059328E9
7.9500736E7,5.31693952E8,7.27572864E8,1.034030976E9,1.134770432E9
8.0048672E7,6.81277248E8,7.81110784E8,1.053787584E9,1.142652672E9
1.26964776E8,6.07558784E8,7.31941312E8,1.0549184E9,1.143255296E9
7.6620136E7,5.29133792E8,7.84743616E8,1.034959744E9,1.11868928E9
7.7362256E7,6.75042816E8,7.28134912E8,1.055041856E9,1.120120576E9
1.44160768E8,6.29039616E8,7.827664E8,1.041694592E9,1.13578624E9
7.807864E7,5.2555856E8,7.30430976E8,1.043310464E9,1.121792896E9
8.2335016E7,5.93694208E8,7.73912384E8,1.048022272E9,1.141871488E9
7.3959024E7,5.2322976E8,7.28143232E8,1.050683136E9,1.143437824E9
1.0727772E8,6.85618304E8,7.31589952E8,1.0348912E9,1.136144128E9
1.24661848E8,4.51742592E8,7.31397632E8,1.052587392E9,1.142948736E9
1.61872544E8,6.90888064E8,7.36900096E8,1.055678336E9,1.143026688E9
7.5251344E7,6.66300224E8,7.37158208E8,1.03774848E9,1.135021952E9
7.8889856E7,6.04446464E8,7.3689504E8,1.053784128E9,1.14404352E9
1.50975296E8,5.48395904E8,7.35326208E8,1.038759488E9,1.13741568E9
1.57664048E8,6.61323712E8,7.15224384E8,1.040396672E9,1.138546816E9
7.9160896E7,4.60869344E8,7.78690112E8,1.048828224E9,1.144037632E9
7.9454624E7,6.84972544E8,7.40258304E8,1.05083968E9,1.123554688E9
1.0886012E8,5.97293504E8,7.45607936E8,1.033336384E9,1.143246208E9
7.6009792E7,6.1523552E8,7.33386496E8,1.053253888E9,1.142741248E9
7.750496E7,5.30896512E8,7.28481344E8,1.05582688E9,1.124239872E9
7.9688256E7,6.70921408E8,7.28750912E8,1.037466688E9,1.140430208E9
1.2096432E8,4.78517536E8,7.28342912E8,1.05392032E9,1.140577152E9
7.3757736E7,6.89705728E8,7.33419264E8,1.04385024E9,1.14278144E9
1.029548E8,5.98027968E8,7.29119552E8,1.048875968E9,1.138909952E9
1.69802352E8,5.34334336E8,7.29544256E8,1.035214208E9,1.14224256E9
1.10614576E8,6.24826688E8,7.37742784E8,1.053628032E9,1.138617472E9
1.07740048E8,6.560496E8,7.33231104E8,1.055957504E9,1.142848896E9
1.62657168E8,4.70854144E8,7.37050368E8,1.053126976E9,1.142690432E9
7.40642E7,5.21963232E8,7.3425984E8,1.034324224E9,1.140231168E9
1.06179648E8,6.9442336E8,7.34256448E8,1.032414976E9,1.143807616E9
1.39639456E8,4.49864064E8,7.40439936E8,1.055966592E9,1.143332608E9
7.7405968E7,6.80263424E8,7.35161536E8,1.042602944E9,1.137575552E9
7.7759288E7,6.11695616E8,7.3544704E8,1.044391872E9,1.123149184E9
7.5136E7,5.23098016E8,7.3474208E8,1.044989696E9,1.14203136E9
1.07171944E8,5.32981536E8,7.330144E8,1.048594112E9,1.144722688E9
1.20599616E8,6.65917504E8,7.33833024E8,1.0271088E9,1.143857024E9
1.2093068E8,4.65229888E8,7.82247872E8,1.051416768E9,1.143087232E9
7.6373184E7,6.93559424E8,7.33561344E8,1.025895808E9,1.145011712E9
1.54351952E8,5.92254784E8,7.84594432E8,1.059764032E9,1.142978816E9
7.8040864E7,5.49043264E8,7.25750336E8,1.042215424E9,1.137789312E9
7.6995928E7,6.7852096E8,7.83563712E8,1.050859968E9,1.144369408E9
1.45895952E8,6.28266496E8,7.3312608E8,1.050051328E9,1.123902592E9
7.7398784E7,5.24193152E8,7.67979072E8,1.035422336E9,1.141662976E9
7.755124E7,6.756928E8,7.3614496E8,1.04853312E9,1.144105088E9
1.14543608E8,6.34381952E8,7.3387168E8,1.04071424E9,1.143557376E9
1.27263696E8,5.15826176E8,7.34710016E8,1.034119104E9,1.134819584E9
7.9417392E7,5.76360576E8,7.35681216E8,1.05527936E9,1.140876928E9
7.7683176E7,6.76549952E8,7.34580992E8,1.036798144E9,1.13643712E9
9.9767544E7,6.2210816E8,7.33619328E8,1.048414144E9,1.136669568E9
7.9460304E7,5.12336064E8,7.34896448E8,1.051043328E9,1.143896704E9
1.68242528E8,6.75584384E8,7.14243456E8,1.048044992E9,1.144194304E9
7.39634E7,6.1307616E8,8.36915264E8,1.025946048E9,1.140718848E9
1.53536704E8,5.2931408E8,7.30564352E8,1.05270688E9,1.142242176E9
7.3998432E7,5.21390048E8,7.25302016E8,1.05508096E9,1.134374656E9
8.0173168E7,6.23708736E8,7.31743872E8,1.036832256E9,1.139672064E9
7.413668E7,5.42575232E8,7.29246656E8,1.055280576E9,1.142544256E9
1.29496768E8,5.80715904E8,7.29227584E8,1.041705216E9,1.138038912E9
1.44889744E8,5.19855232E8,7.35748928E8,1.042774912E9,1.144484224E9
7.221572E7,6.88577792E8,7.33268032E8,1.047966976E9,1.143890048E9
7.8239912E7,4.45635264E8,7.33559616E8,1.04898688E9,1.14550272E9
1.3053296E8,5.36992E8,7.36513408E8,1.040968576E9,1.142654336E9
7.642864E7,6.51646208E8,7.35639808E8,1.053592448E9,1.134217984E9
8.0207256E7,4.65539872E8,7.36806848E8,1.057088128E9,1.122263552E9
1.15719304E8,6.87235008E8,7.3451776E8,1.035257856E9,1.141796352E9
7.589384E7,5.96845696E8,7.36037376E8,1.055278016E9,1.143684608E9
8.1058952E7,5.35117056E8,7.37059648E8,1.053016896E9,1.137832704E9
7.4641352E7,5.31875968E8,7.381248E8,1.015994688E9,1.123152384E9
1.18476392E8,6.5004448E8,7.36366848E8,1.031647744E9,1.14203328E9
9.0528056E7,4.71542432E8,7.35716736E8,1.049017344E9,1.143968384E9
